測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
600876.SH,醫栠產薛,1997-07-03,3.2254,3.2254,3.2254,3.0282,3.0423,295800,1287962,-0.1831,-5.6769,4.3542,0.5916,216000000,N/A,3024000000,50000000,0,700000000,139.8763,1.499,5.0087,N/A,
600876.SH,醫栠產薛,1997-07-04,3.0423,3.0282,3.1338,2.9577,3.0986,276100,1197580,0.0563,1.8519,4.3375,0.5522,220000000,N/A,3080000000,50000000,0,700000000,142.4666,1.5267,5.1015,N/A,
600876.SH,醫栠產薛,1997-07-07,3.0986,3.0986,3.0986,2.9437,2.9789,296000,1259431,-0.1197,-3.8636,4.2548,0.592,211500000,N/A,2961000000,50000000,0,700000000,136.9622,1.4678,4.9044,N/A,
600876.SH,醫栠產薛,1997-07-08,2.9789,2.9225,2.993,2.8169,2.9577,235400,978764,-0.0211,-0.7092,4.1579,0.4708,210000000,N/A,2940000000,50000000,0,700000000,135.9908,1.4573,4.8696,N/A,
600876.SH,醫栠產薛,1997-07-09,2.9577,2.9577,2.9577,2.838,2.9085,144200,598498,-0.0493,-1.6667,4.1505,0.2884,206500000,N/A,2891000000,50000000,0,700000000,133.7243,1.4331,4.7884,N/A,
600876.SH,醫栠產薛,1997-07-10,2.9085,2.9366,2.9577,2.8873,2.9366,255100,1059945,0.0282,0.9685,4.155,0.5102,208500000,N/A,2919000000,50000000,0,700000000,135.0195,1.4469,4.8348,N/A,
600876.SH,醫栠產薛,1997-07-11,2.9366,2.9225,2.993,2.9014,2.993,238200,993948,0.0563,1.9185,4.1727,0.4764,212500000,N/A,2975000000,50000000,0,700000000,137.6098,1.4747,4.9276,N/A,
600876.SH,醫栠產薛,1997-07-14,2.993,3,3,2.9296,3,329500,1391090,0.007,0.2353,4.2218,0.659,213000000,N/A,2982000000,50000000,0,700000000,137.9336,1.4782,4.9392,N/A,
600876.SH,醫栠產薛,1997-07-15,3,2.9577,3.0916,2.9577,3.0775,423500,1821016,0.0775,2.5822,4.2999,0.847,218500000,N/A,3059000000,50000000,0,700000000,141.4952,1.5163,5.0667,N/A,
600876.SH,醫栠產薛,1997-07-16,3.0775,3.0775,3.0986,2.9577,2.993,278700,1199263,-0.0845,-2.746,4.3031,0.5574,212500000,N/A,2975000000,50000000,0,700000000,137.6098,1.4747,4.9276,N/A,
600876.SH,醫栠產薛,1997-07-17,2.993,2.9577,3.1338,2.9437,3.1268,396500,1693985,0.1338,4.4706,4.2723,0.793,222000000,N/A,3108000000,50000000,0,700000000,143.7617,1.5406,5.1479,N/A,
600876.SH,醫栠產薛,1997-07-18,3.1268,2.8169,3.331,2.8169,3.2817,1113500,5104723,0.1549,4.955,4.5844,2.227,233000000,N/A,3262000000,50000000,0,700000000,150.8851,1.617,5.4029,N/A,
600876.SH,醫栠產薛,1997-07-21,3.2817,3.2746,3.2958,3.1761,3.1831,489200,2236284,-0.0986,-3.0043,4.5713,0.9784,226000000,N/A,3164000000,50000000,0,700000000,146.352,1.5684,5.2406,N/A,
600876.SH,醫栠產薛,1997-07-22,3.1831,3.162,3.2958,3.1408,3.2676,509900,2347321,0.0845,2.6549,4.6035,1.0198,232000000,N/A,3248000000,50000000,0,700000000,150.2375,1.61,5.3797,N/A,
600876.SH,醫栠產薛,1997-07-23,3.2676,3.3099,3.3521,3.1831,3.2042,400700,1859642,-0.0634,-1.9397,4.641,0.8014,227500000,N/A,3185000000,50000000,0,700000000,147.3234,1.5788,5.2754,N/A,
600876.SH,醫栠產薛,1997-07-24,3.2042,3.169,3.2394,3.1549,3.1972,287000,1299250,-0.007,-0.2198,4.527,0.574,227000000,N/A,3178000000,50000000,0,700000000,146.9996,1.5753,5.2638,N/A,
600876.SH,醫栠產薛,1997-07-25,3.1972,3.2254,3.4789,3.2113,3.3239,933900,4472636,0.1268,3.9648,4.7892,1.8678,236000000,N/A,3304000000,50000000,0,700000000,152.8278,1.6378,5.4725,N/A,
600876.SH,醫栠產薛,1997-07-28,3.3239,3.3239,3.4155,3.2958,3.3239,464200,2210744,0,0,4.7625,0.9284,236000000,N/A,3304000000,50000000,0,700000000,152.8278,1.6378,5.4725,N/A,
600876.SH,醫栠產薛,1997-07-29,3.3239,3.331,3.4296,3.3099,3.3451,408000,1951494,0.0211,0.6356,4.7831,0.816,237500000,N/A,3325000000,50000000,0,700000000,153.7992,1.6482,5.5073,N/A,
600876.SH,醫栠產薛,1997-07-30,3.3451,3.3451,3.3944,3.331,3.3732,354400,1695003,0.0282,0.8421,4.7827,0.7088,239500000,N/A,3353000000,50000000,0,700000000,155.0943,1.6621,5.5537,N/A,
600876.SH,醫栠產薛,1997-07-31,3.3732,3.3803,3.5423,3.3521,3.4789,837600,4132906,0.1056,3.1315,4.9342,1.6752,247000000,N/A,3458000000,50000000,0,700000000,159.9511,1.7141,5.7276,N/A,
600876.SH,醫栠產薛,1997-08-01,3.4789,3.5141,3.5563,3.4507,3.507,521300,2601587,0.0282,0.8097,4.9906,1.0426,249000000,N/A,3486000000,50000000,0,700000000,161.2463,1.728,5.7739,N/A,
600876.SH,醫栠產薛,1997-08-04,3.507,3.5211,3.6338,3.5211,3.6197,512200,2598948,0.1127,3.2129,5.0741,1.0244,257000000,N/A,3598000000,50000000,0,700000000,166.4269,1.7835,5.9595,N/A,
600876.SH,醫栠產薛,1997-08-05,3.6197,3.6338,3.6338,3.4155,3.4789,480800,2396541,-0.1408,-3.8911,4.9845,0.9616,247000000,N/A,3458000000,50000000,0,700000000,159.9511,1.7141,5.7276,N/A,
600876.SH,醫栠產薛,1997-08-06,3.4789,3.4789,3.4789,3.3028,3.3099,498100,2385087,-0.169,-4.8583,4.7884,0.9962,235000000,N/A,3290000000,50000000,0,700000000,152.1802,1.6308,5.4493,N/A,
600876.SH,醫栠產薛,1997-08-07,3.3099,3.3662,3.5211,3.2746,3.5141,444300,2147292,0.2042,6.1702,4.833,0.8886,249500000,N/A,3493000000,50000000,0,700000000,161.5701,1.7315,5.7855,N/A,
600876.SH,醫栠產薛,1997-08-08,3.5141,3.5563,3.7254,3.5282,3.6338,1411500,7331201,0.1197,3.4068,5.1939,2.823,258000000,N/A,3612000000,50000000,0,700000000,167.0744,1.7905,5.9826,N/A,
600876.SH,醫栠產薛,1997-08-11,3.6338,3.5916,3.6408,3.5282,3.5352,511800,2593577,-0.0986,-2.7132,5.0676,1.0236,251000000,N/A,3514000000,50000000,0,700000000,162.5414,1.7419,5.8203,N/A,
600876.SH,醫栠產薛,1997-08-12,3.5352,3.5211,3.6268,3.3803,3.4014,488600,2457860,-0.1338,-3.7849,5.0304,0.9772,241500000,N/A,3381000000,50000000,0,700000000,156.3895,1.6759,5.6,N/A,
600876.SH,醫栠產薛,1997-08-13,3.4014,3.3803,3.4859,3.3028,3.3099,418000,2016169,-0.0915,-2.6915,4.8234,0.836,235000000,N/A,3290000000,50000000,0,700000000,152.1802,1.6308,5.4493,N/A,
600876.SH,醫栠產薛,1997-08-14,3.3099,3.3451,3.4296,3.3099,3.4225,221300,1066942,0.1127,3.4043,4.8212,0.4426,243000000,N/A,3402000000,50000000,0,700000000,157.3608,1.6864,5.6348,N/A,
600876.SH,醫栠產薛,1997-08-15,3.4225,3.4225,3.493,3.3169,3.3732,216100,1046333,-0.0493,-1.4403,4.8419,0.4322,239500000,N/A,3353000000,50000000,0,700000000,155.0943,1.6621,5.5537,N/A,
600876.SH,醫栠產薛,1997-08-18,3.3732,3.4155,3.4155,3.2394,3.3732,205600,962560,0,0,4.6817,0.4112,239500000,N/A,3353000000,50000000,0,700000000,155.0943,1.6621,5.5537,N/A,
600876.SH,醫栠產薛,1997-08-19,3.3732,3.3732,3.4155,3.2887,3.3099,153400,728575,-0.0634,-1.8789,4.7495,0.3068,235000000,N/A,3290000000,50000000,0,700000000,152.1802,1.6308,5.4493,N/A,
600876.SH,醫栠產薛,1997-08-20,3.3099,3.3099,3.3732,3.2887,3.3239,176100,830825,0.0141,0.4255,4.7179,0.3522,236000000,N/A,3304000000,50000000,0,700000000,152.8278,1.6378,5.4725,N/A,
600876.SH,醫栠產薛,1997-08-21,3.3239,3.3239,3.4507,3.3099,3.4155,203900,976044,0.0915,2.7542,4.7869,0.4078,242500000,N/A,3395000000,50000000,0,700000000,157.037,1.6829,5.6232,N/A,
600876.SH,醫栠產薛,1997-08-22,3.4155,3.4085,3.4366,3.3521,3.3944,208200,1003749,-0.0211,-0.6186,4.8211,0.4164,241000000,N/A,3374000000,50000000,0,700000000,156.0657,1.6725,5.5884,N/A,
600876.SH,醫栠產薛,1997-08-25,3.3944,3.1761,3.2817,3.1056,3.1831,994000,4471224,-0.2113,-6.2241,4.4982,1.988,226000000,N/A,3164000000,50000000,0,700000000,146.352,1.5684,5.2406,N/A,
600876.SH,醫栠產薛,1997-08-26,3.1831,3.169,3.2606,3.0986,3.2606,736600,3340380,0.0775,2.4336,4.5349,1.4732,231500000,N/A,3241000000,50000000,0,700000000,149.9137,1.6065,5.3681,N/A,
600876.SH,醫栠產薛,1997-08-27,3.2606,3.2606,3.2746,3.169,3.2746,541900,2478582,0.0141,0.432,4.5739,1.0838,232500000,N/A,3255000000,50000000,0,700000000,150.5613,1.6135,5.3913,N/A,
600876.SH,醫栠產薛,1997-08-28,3.2746,3.2746,3.5775,3.2465,3.5634,1262000,6172789,0.2887,8.8172,4.8913,2.524,253000000,N/A,3542000000,50000000,0,700000000,163.8366,1.7558,5.8667,N/A,
600876.SH,醫栠產薛,1997-08-29,3.5634,3.507,3.6831,3.507,3.5916,1553100,7911632,0.0282,0.7905,5.0941,3.1062,255000000,N/A,3570000000,50000000,0,700000000,165.1317,1.7696,5.9131,N/A,
600876.SH,醫栠產薛,1997-09-01,3.5916,3.6197,3.6549,3.5211,3.5704,1286900,6550602,-0.0211,-0.5882,5.0902,2.5738,253500000,N/A,3549000000,50000000,0,700000000,164.1604,1.7592,5.8783,N/A,
600876.SH,醫栠產薛,1997-09-02,3.5704,3.5916,3.6056,3.4718,3.507,658000,3280531,-0.0634,-1.7751,4.9856,1.316,249000000,N/A,3486000000,50000000,0,700000000,161.2463,1.728,5.7739,N/A,
600876.SH,醫栠產薛,1997-09-03,3.507,3.5141,3.5563,3.4718,3.5,575500,2868038,-0.007,-0.2008,4.9836,1.151,248500000,N/A,3479000000,50000000,0,700000000,160.9225,1.7245,5.7624,N/A,
600876.SH,醫栠產薛,1997-09-04,3.5,3.5211,3.5704,3.4718,3.4859,391400,1942351,-0.0141,-0.4024,4.9626,0.7828,247500000,N/A,3465000000,50000000,0,700000000,160.2749,1.7176,5.7392,N/A,
600876.SH,醫栠產薛,1997-09-05,3.4859,3.493,3.5563,3.4437,3.5563,668300,3311370,0.0704,2.0202,4.9549,1.3366,252500000,N/A,3535000000,50000000,0,700000000,163.5128,1.7523,5.8551,N/A,
600876.SH,醫栠產薛,1997-09-08,3.5563,3.5775,3.6761,3.5211,3.662,1332200,6861455,0.1056,2.9703,5.1505,2.6644,260000000,N/A,3640000000,50000000,0,700000000,168.3696,1.8043,6.029,N/A,
600876.SH,醫栠產薛,1997-09-09,3.662,3.662,3.6972,3.5493,3.5563,758800,3902771,-0.1056,-2.8846,5.1433,1.5176,252500000,N/A,3535000000,50000000,0,700000000,163.5128,1.7523,5.8551,N/A,
600876.SH,醫栠產薛,1997-09-10,3.5563,3.5493,3.8732,3.5493,3.8732,2479800,13296935,0.3169,8.9109,5.3621,4.9596,275000000,N/A,3850000000,50000000,0,700000000,178.0832,1.9084,6.3769,N/A,
600876.SH,醫栠產薛,1997-09-11,3.8732,3.8732,4.007,3.7324,3.9085,3486800,19277477,0.0352,0.9091,5.5287,6.9736,277500000,N/A,3885000000,50000000,0,700000000,179.7022,1.9258,6.4348,N/A,
600876.SH,醫栠產薛,1997-09-12,3.9085,3.8732,3.9155,3.6479,3.6761,1199300,6449524,-0.2324,-5.9459,5.3777,2.3986,261000000,N/A,3654000000,50000000,0,700000000,169.0172,1.8113,6.0522,N/A,
600876.SH,醫栠產薛,1997-09-15,3.6761,3.6479,3.6831,3.5141,3.5211,697000,3577740,-0.1549,-4.2146,5.1331,1.394,250000000,N/A,3500000000,50000000,0,700000000,161.8938,1.7349,5.7971,N/A,
600876.SH,醫栠產薛,1997-09-16,3.5211,3.5563,3.6056,3.5352,3.5775,336500,1705824,0.0563,1.6,5.0693,0.673,254000000,N/A,3556000000,50000000,0,700000000,164.4841,1.7627,5.8899,N/A,
600876.SH,醫栠產薛,1997-09-17,3.5775,3.5634,3.6197,3.4155,3.4507,297300,1484394,-0.1268,-3.5433,4.9929,0.5946,245000000,N/A,3430000000,50000000,0,700000000,158.656,1.7002,5.6812,N/A,
600876.SH,醫栠產薛,1997-09-18,3.4507,3.507,3.507,3.3451,3.4155,304000,1469316,-0.0352,-1.0204,4.8333,0.608,242500000,N/A,3395000000,50000000,0,700000000,157.037,1.6829,5.6232,N/A,
600876.SH,醫栠產薛,1997-09-19,3.4155,3.4366,3.5211,3.3803,3.4577,240200,1174790,0.0423,1.2371,4.8909,0.4804,245500000,N/A,3437000000,50000000,0,700000000,158.9798,1.7037,5.6928,N/A,
600876.SH,醫栠產薛,1997-09-22,3.4577,3.4507,3.4507,3.169,3.1761,385500,1790309,-0.2817,-8.1466,4.6441,0.771,225500000,N/A,3157000000,50000000,0,700000000,146.0282,1.5649,5.229,N/A,
600876.SH,醫栠產薛,1997-09-23,3.1761,3.2042,3.2394,2.9577,3.0141,375000,1647785,-0.162,-5.0998,4.3941,0.75,214000000,N/A,2996000000,50000000,0,700000000,138.5811,1.4851,4.9623,N/A,
600876.SH,醫栠產薛,1997-09-24,3.0141,3.0986,3.2535,3.0845,3.2394,431900,1939211,0.2254,7.4766,4.49,0.8638,230000000,N/A,3220000000,50000000,0,700000000,148.9423,1.5961,5.3334,N/A,
600876.SH,醫栠產薛,1997-09-25,3.2394,3.2465,3.3451,3.2465,3.2817,527600,2466256,0.0423,1.3043,4.6745,1.0552,233000000,N/A,3262000000,50000000,0,700000000,150.8851,1.617,5.4029,N/A,
600876.SH,醫栠產薛,1997-09-26,3.2817,3.2042,3.4507,3.2042,3.3662,799200,3763620,0.0845,2.5751,4.7092,1.5984,239000000,N/A,3346000000,50000000,0,700000000,154.7705,1.6586,5.5421,N/A,
600876.SH,醫栠產薛,1997-09-29,3.3662,3.3803,3.4225,3.2394,3.3099,412700,1949235,-0.0563,-1.6736,4.7231,0.8254,235000000,N/A,3290000000,50000000,0,700000000,152.1802,1.6308,5.4493,N/A,
600876.SH,醫栠產薛,1997-09-30,3.3099,3.2817,3.3944,3.2394,3.3944,157600,738158,0.0845,2.5532,4.6837,0.3152,241000000,N/A,3374000000,50000000,0,700000000,156.0657,1.6725,5.5884,N/A,
600876.SH,醫栠產薛,1997-10-06,3.3944,3.4155,3.4155,3.2746,3.3239,103400,490490,-0.0704,-2.0747,4.7436,0.2068,236000000,N/A,3304000000,50000000,0,700000000,152.8278,1.6378,5.4725,N/A,
600876.SH,醫栠產薛,1997-10-07,3.3239,3.2606,3.3592,3.2394,3.3239,106500,500126,0,0,4.696,0.213,236000000,N/A,3304000000,50000000,0,700000000,152.8278,1.6378,5.4725,N/A,
600876.SH,醫栠產薛,1997-10-08,3.3239,3.4155,3.4296,3.3239,3.4155,266800,1287162,0.0915,2.7542,4.8244,0.5336,242500000,N/A,3395000000,50000000,0,700000000,157.037,1.6829,5.6232,N/A,
600876.SH,醫栠產薛,1997-10-09,3.4155,3.4014,3.4014,3.2817,3.3169,140600,668590,-0.0986,-2.8866,4.7553,0.2812,235500000,N/A,3297000000,50000000,0,700000000,152.504,1.6343,5.4609,N/A,
600876.SH,醫栠產薛,1997-10-10,3.3169,3.3803,3.3803,3.2817,3.3732,202500,961784,0.0563,1.6985,4.7496,0.405,239500000,N/A,3353000000,50000000,0,700000000,155.0943,1.6621,5.5537,N/A,
600876.SH,醫栠產薛,1997-10-13,3.3732,3.3732,3.4577,3.3592,3.4014,380000,1851595,0.0282,0.8351,4.8726,0.76,241500000,N/A,3381000000,50000000,0,700000000,156.3895,1.6759,5.6,N/A,
600876.SH,醫栠產薛,1997-10-14,3.4014,3.3803,3.3803,3.2887,3.3662,116600,552048,-0.0352,-1.0352,4.7345,0.2332,239000000,N/A,3346000000,50000000,0,700000000,154.7705,1.6586,5.5421,N/A,
600876.SH,醫栠產薛,1997-10-15,3.3662,3.4296,3.4366,3.3239,3.3944,99500,478191,0.0282,0.8368,4.8059,0.199,241000000,N/A,3374000000,50000000,0,700000000,156.0657,1.6725,5.5884,N/A,
600876.SH,醫栠產薛,1997-10-16,3.3944,3.4155,3.4155,3.2746,3.3099,268900,1272789,-0.0845,-2.4896,4.7333,0.5378,235000000,N/A,3290000000,50000000,0,700000000,152.1802,1.6308,5.4493,N/A,
600876.SH,醫栠產薛,1997-10-17,3.3099,3.3592,3.3592,3.2958,3.331,340200,1604110,0.0211,0.6383,4.7152,0.6804,236500000,N/A,3311000000,50000000,0,700000000,153.1516,1.6412,5.4841,N/A,
600876.SH,醫栠產薛,1997-10-20,3.331,3.3169,3.3873,3.2817,3.3451,261200,1233431,0.0141,0.4228,4.7222,0.5224,237500000,N/A,3325000000,50000000,0,700000000,153.7992,1.6482,5.5073,N/A,
600876.SH,醫栠產薛,1997-10-21,3.3451,3.3451,3.3451,3.2887,3.3451,429700,2022846,0,0,4.7076,0.8594,237500000,N/A,3325000000,50000000,0,700000000,153.7992,1.6482,5.5073,N/A,
600876.SH,醫栠產薛,1997-10-22,3.3451,3.3451,3.3451,3.2254,3.2746,326800,1519110,-0.0704,-2.1053,4.6484,0.6536,232500000,N/A,3255000000,50000000,0,700000000,150.5613,1.6135,5.3913,N/A,
600876.SH,醫栠產薛,1997-10-23,3.2746,3.2606,3.2746,3.2042,3.2254,319500,1468151,-0.0493,-1.5054,4.5952,0.639,229000000,N/A,3206000000,50000000,0,700000000,148.2948,1.5892,5.3102,N/A,
600876.SH,醫栠產薛,1997-10-24,3.2254,3.2113,3.4366,3.169,3.4296,500500,2337113,0.2042,6.3319,4.6696,1.001,243500000,N/A,3409000000,50000000,0,700000000,157.6846,1.6898,5.6464,N/A,
600876.SH,醫栠產薛,1997-10-27,3.4296,3.3451,3.507,3.3451,3.493,762300,3735161,0.0634,1.848,4.8999,1.5246,248000000,N/A,3472000000,50000000,0,700000000,160.5987,1.7211,5.7508,N/A,
600876.SH,醫栠產薛,1997-10-28,3.493,3.4155,3.4648,3.2958,3.338,294700,1408437,-0.1549,-4.4355,4.7792,0.5894,237000000,N/A,3318000000,50000000,0,700000000,153.4754,1.6447,5.4957,N/A,
600876.SH,醫栠產薛,1997-10-29,3.338,3.2958,3.338,3.2394,3.2606,241500,1126988,-0.0775,-2.3207,4.6666,0.483,231500000,N/A,3241000000,50000000,0,700000000,149.9137,1.6065,5.3681,N/A,
600876.SH,醫栠產薛,1997-10-30,3.2606,3.3028,3.3099,3.2042,3.2254,299700,1384980,-0.0352,-1.0799,4.6212,0.5994,229000000,N/A,3206000000,50000000,0,700000000,148.2948,1.5892,5.3102,N/A,
600876.SH,醫栠產薛,1997-10-31,3.2254,3.2183,3.2958,3.2183,3.2958,188500,868524,0.0704,2.1834,4.6076,0.377,234000000,N/A,3276000000,50000000,0,700000000,151.5326,1.6239,5.4261,N/A,
600876.SH,醫栠產薛,1997-11-03,3.2958,3.2394,3.3099,3.2394,3.2394,144700,671513,-0.0563,-1.7094,4.6407,0.2894,230000000,N/A,3220000000,50000000,0,700000000,148.9423,1.5961,5.3334,N/A,
600876.SH,醫栠產薛,1997-11-04,3.2394,3.2394,3.2958,3.2394,3.2606,90200,417048,0.0211,0.6522,4.6236,0.1804,231500000,N/A,3241000000,50000000,0,700000000,149.9137,1.6065,5.3681,N/A,
600876.SH,醫栠產薛,1997-11-05,3.2606,3.2394,3.3803,3.2394,3.2606,128500,594654,0,0,4.6277,0.257,231500000,N/A,3241000000,50000000,0,700000000,149.9137,1.6065,5.3681,N/A,
600876.SH,醫栠產薛,1997-11-06,3.2606,3.2465,3.2746,3.1831,3.2042,202100,925239,-0.0563,-1.7279,4.5781,0.4042,227500000,N/A,3185000000,50000000,0,700000000,147.3234,1.5788,5.2754,N/A,
600876.SH,醫栠產薛,1997-11-07,3.2042,3.1901,3.2958,3.1761,3.2394,139400,636371,0.0352,1.0989,4.5651,0.2788,230000000,N/A,3220000000,50000000,0,700000000,148.9423,1.5961,5.3334,N/A,
600876.SH,醫栠產薛,1997-11-10,3.2394,3.2394,3.3451,2.9155,3.2183,275800,1272353,-0.0211,-0.6522,4.6133,0.5516,228500000,N/A,3199000000,50000000,0,700000000,147.971,1.5857,5.2986,N/A,
600876.SH,醫栠產薛,1997-11-11,3.2183,3.2042,3.3099,3.169,3.2746,212300,974742,0.0563,1.7505,4.5913,0.4246,232500000,N/A,3255000000,50000000,0,700000000,150.5613,1.6135,5.3913,N/A,
600876.SH,醫栠產薛,1997-11-12,3.2746,3.2394,3.2958,3.2042,3.2042,82900,380900,-0.0704,-2.1505,4.5947,0.1658,227500000,N/A,3185000000,50000000,0,700000000,147.3234,1.5788,5.2754,N/A,
600876.SH,醫栠產薛,1997-11-13,3.2042,3.169,3.2394,3.1549,3.2394,175200,791820,0.0352,1.0989,4.5195,0.3504,230000000,N/A,3220000000,50000000,0,700000000,148.9423,1.5961,5.3334,N/A,
600876.SH,醫栠產薛,1997-11-14,3.2394,3.169,3.2958,3.169,3.2042,150800,695672,-0.0352,-1.087,4.6132,0.3016,227500000,N/A,3185000000,50000000,0,700000000,147.3234,1.5788,5.2754,N/A,
600876.SH,醫栠產薛,1997-11-17,3.2042,3.2042,3.2394,3.169,3.1901,137400,623126,-0.0141,-0.4396,4.5351,0.2748,226500000,N/A,3171000000,50000000,0,700000000,146.6758,1.5718,5.2522,N/A,
600876.SH,醫栠產薛,1997-11-18,3.1901,3.169,3.1831,3.1549,3.169,105400,474654,-0.0211,-0.6623,4.5034,0.2108,225000000,N/A,3150000000,50000000,0,700000000,145.7045,1.5614,5.2174,N/A,
600876.SH,醫栠產薛,1997-11-19,3.169,3.1408,3.162,3.0634,3.0704,142500,629573,-0.0986,-3.1111,4.4181,0.285,218000000,N/A,3052000000,50000000,0,700000000,141.1714,1.5129,5.0551,N/A,
600876.SH,醫栠產薛,1997-11-20,3.0704,3.1338,3.169,3.0704,3.1268,187400,833902,0.0563,1.8349,4.4499,0.3748,222000000,N/A,3108000000,50000000,0,700000000,143.7617,1.5406,5.1479,N/A,
600876.SH,醫栠產薛,1997-11-21,3.1268,3.1338,3.1338,3.0634,3.0704,189200,829281,-0.0563,-1.8018,4.3831,0.3784,218000000,N/A,3052000000,50000000,0,700000000,141.1714,1.5129,5.0551,N/A,
600876.SH,醫栠產薛,1997-11-24,3.0704,3.0282,3.0282,2.9507,2.9507,316800,1336206,-0.1197,-3.8991,4.2178,0.6336,209500000,N/A,2933000000,50000000,0,700000000,135.667,1.4539,4.858,N/A,
600876.SH,醫栠產薛,1997-11-25,2.9507,2.9437,3,2.8873,2.9296,309200,1279668,-0.0211,-0.716,4.1386,0.6184,208000000,N/A,2912000000,50000000,0,700000000,134.6957,1.4435,4.8232,N/A,
600876.SH,醫栠產薛,1997-11-26,2.9296,2.9437,3.0352,2.9437,3,210700,895000,0.0704,2.4038,4.2477,0.4214,213000000,N/A,2982000000,50000000,0,700000000,137.9336,1.4782,4.9392,N/A,
600876.SH,醫栠產薛,1997-11-27,3,3,3.0282,2.9225,2.9225,138900,584000,-0.0775,-2.5822,4.2045,0.2778,207500000,N/A,2905000000,50000000,0,700000000,134.3719,1.44,4.8116,N/A,
600876.SH,醫栠產薛,1997-11-28,2.9225,2.9296,2.9859,2.9296,2.9789,84700,355000,0.0563,1.9277,4.1913,0.1694,211500000,N/A,2961000000,50000000,0,700000000,136.9622,1.4678,4.9044,N/A,
600876.SH,醫栠產薛,1997-12-01,2.9789,2.9648,2.9648,2.9225,2.9366,129100,538873,-0.0423,-1.4184,4.1741,0.2582,208500000,N/A,2919000000,50000000,0,700000000,135.0195,1.4469,4.8348,N/A,
600876.SH,醫栠產薛,1997-12-02,2.9366,2.9296,2.9648,2.9296,2.9437,90400,378147,0.007,0.2398,4.183,0.1808,209000000,N/A,2926000000,50000000,0,700000000,135.3433,1.4504,4.8464,N/A,
600876.SH,醫栠產薛,1997-12-03,2.9437,2.9577,2.9577,2.9085,2.9225,134100,556643,-0.0211,-0.7177,4.151,0.2682,207500000,N/A,2905000000,50000000,0,700000000,134.3719,1.44,4.8116,N/A,
600876.SH,醫栠產薛,1997-12-04,2.9225,2.9155,2.9296,2.8944,2.9225,84700,350530,0,0,4.1385,0.1694,207500000,N/A,2905000000,50000000,0,700000000,134.3719,1.44,4.8116,N/A,
600876.SH,醫栠產薛,1997-12-05,2.9225,2.9225,2.9577,2.9014,2.9085,93500,389017,-0.0141,-0.4819,4.1606,0.187,206500000,N/A,2891000000,50000000,0,700000000,133.7243,1.4331,4.7884,N/A,
600876.SH,醫栠產薛,1997-12-08,2.9085,2.9577,2.9577,2.9014,2.9014,91000,376471,-0.007,-0.2421,4.137,0.182,206000000,N/A,2884000000,50000000,0,700000000,133.4005,1.4296,4.7768,N/A,
600876.SH,醫栠產薛,1997-12-09,2.9014,2.9014,2.9085,2.8803,2.8873,152500,627827,-0.0141,-0.4854,4.1169,0.305,205000000,N/A,2870000000,50000000,0,700000000,132.753,1.4226,4.7537,N/A,
600876.SH,醫栠產薛,1997-12-10,2.8873,2.9014,2.9296,2.8873,2.9296,93400,386358,0.0423,1.4634,4.1366,0.1868,208000000,N/A,2912000000,50000000,0,700000000,134.6957,1.4435,4.8232,N/A,
600876.SH,醫栠產薛,1997-12-11,2.9296,2.9296,2.9296,2.8944,2.9296,82400,340419,0,0,4.1313,0.1648,208000000,N/A,2912000000,50000000,0,700000000,134.6957,1.4435,4.8232,N/A,
600876.SH,醫栠產薛,1997-12-12,2.9296,2.8944,2.9507,2.8944,2.9155,65400,271070,-0.0141,-0.4808,4.1448,0.1308,207000000,N/A,2898000000,50000000,0,700000000,134.0481,1.4365,4.8,N/A,
600876.SH,醫栠產薛,1997-12-15,2.9155,2.9085,3.0282,2.9014,2.993,242800,1020671,0.0775,2.657,4.2038,0.4856,212500000,N/A,2975000000,50000000,0,700000000,137.6098,1.4747,4.9276,N/A,
600876.SH,醫栠產薛,1997-12-16,2.993,3.007,3.007,2.9296,2.9437,99600,419361,-0.0493,-1.6471,4.2105,0.1992,209000000,N/A,2926000000,50000000,0,700000000,135.3433,1.4504,4.8464,N/A,
600876.SH,醫栠產薛,1997-12-17,2.9437,2.9296,2.9577,2.8944,2.9225,100900,418225,-0.0211,-0.7177,4.1449,0.2018,207500000,N/A,2905000000,50000000,0,700000000,134.3719,1.44,4.8116,N/A,
600876.SH,醫栠產薛,1997-12-18,2.9225,2.8732,2.9437,2.8732,2.9155,109500,450180,-0.007,-0.241,4.1112,0.219,207000000,N/A,2898000000,50000000,0,700000000,134.0481,1.4365,4.8,N/A,
600876.SH,醫栠產薛,1997-12-19,2.9155,2.9225,2.9296,2.8521,2.8732,170400,699674,-0.0423,-1.4493,4.1061,0.3408,204000000,N/A,2856000000,50000000,0,700000000,132.1054,1.4157,4.7305,N/A,
