����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
600234.SH,*STɽˮ,2007-05-18,5.5263,5.6406,5.8048,5.4621,5.8048,8055184,64954539,0.2785,5.0388,8.0637,11.1506,587311200,N/A,1175632146,72240000,0,144604200,-73.0146,-1.7014,12.94,481.8548,
600234.SH,*STɽˮ,2007-05-21,5.8048,5.712,6.0975,5.5834,6.0975,6265580,52482452,0.2927,5.0431,8.3763,8.6733,616929600,N/A,1234919868,72240000,0,144604200,-76.6968,-1.7872,13.5925,506.155,
600234.SH,*STɽˮ,2007-05-22,6.0975,6.3903,6.4045,6.276,6.4045,2808361,25173872,0.307,5.0351,8.9639,3.8875,647992800,N/A,1297099674,72240000,0,144604200,-80.5586,-1.8772,14.2769,531.6405,
600234.SH,*STɽˮ,2007-05-23,6.4045,6.7187,6.7258,6.6759,6.7258,1618290,15229590,0.3213,5.0167,9.4109,2.2402,680500800,N/A,1362171564,72240000,0,144604200,-84.6,-1.9714,14.9932,558.3115,
600234.SH,*STɽˮ,2007-05-24,6.7258,7.0614,7.0614,6.3903,6.8544,13227270,123842123,0.1285,1.9108,9.3626,18.3102,693504000,N/A,1388200320,72240000,0,144604200,-86.2166,-2.0091,15.2797,568.9798,
600234.SH,*STɽˮ,2007-05-25,6.8544,6.7116,6.7258,6.5116,6.5259,8068907,74048536,-0.3284,-4.7917,9.177,11.1696,660273600,N/A,1321682388,72240000,0,144604200,-82.0853,-1.9128,14.5475,541.7162,
600234.SH,*STɽˮ,2007-05-28,6.5259,6.4831,6.6259,6.1975,6.5045,7431834,66400341,-0.0214,-0.3282,8.9346,10.2877,658106400,N/A,1317344262,72240000,0,144604200,-81.8159,-1.9065,14.4998,539.9381,
600234.SH,*STɽˮ,2007-05-29,6.5045,6.4331,6.4617,6.1903,6.2475,4831149,42575014,-0.257,-3.9517,8.8126,6.6876,632100000,N/A,1265286750,72240000,0,144604200,-78.5828,-1.8312,13.9268,518.6014,
600234.SH,*STɽˮ,2007-05-30,6.2475,5.9404,6.069,5.9333,5.9333,2628632,21935819,-0.3142,-5.0286,8.345,3.6387,600314400,N/A,1201660902,72240000,0,144604200,-74.6312,-1.7391,13.2265,492.5232,
600234.SH,*STɽˮ,2007-05-31,5.9333,5.6334,5.6334,5.6334,5.6334,270400,2133456,-0.2999,-5.0542,7.89,0.3743,569973600,N/A,1140927138,72240000,0,144604200,-70.8592,-1.6512,12.558,467.6303,
600234.SH,*STɽˮ,2007-06-01,5.6334,5.355,5.355,5.355,5.355,146500,1098750,-0.2785,-4.943,7.5,0.2028,541800000,N/A,1084531500,72240000,0,144604200,-67.3567,-1.5696,11.9372,444.5155,
600234.SH,*STɽˮ,2007-06-04,5.355,5.0908,5.0908,5.0908,5.0908,39000,278070,-0.2642,-4.9333,7.13,0.054,515071200,N/A,1031027946,72240000,0,144604200,-64.0338,-1.4921,11.3483,422.5861,
600234.SH,*STɽˮ,2007-06-05,5.0908,4.8338,4.8338,4.8338,4.8338,104800,709496,-0.257,-5.0491,6.77,0.1451,489064800,N/A,978970434,72240000,0,144604200,-60.8006,-1.4168,10.7754,401.2493,
600234.SH,*STɽˮ,2007-06-06,4.8338,4.591,5.0408,4.591,4.6124,10937845,71557135,-0.2213,-4.579,6.5422,15.141,466670400,N/A,934143132,72240000,0,144604200,-58.0166,-1.3519,10.2819,382.876,
600234.SH,*STɽˮ,2007-06-07,4.6124,4.3911,4.6267,4.3839,4.4125,7478996,46253001,-0.1999,-4.3344,6.1844,10.353,446443200,N/A,893653956,72240000,0,144604200,-55.5019,-1.2933,9.8363,366.2808,
600234.SH,*STɽˮ,2007-06-08,4.4125,4.4696,4.6338,4.4696,4.6338,4257338,27415475,0.2213,5.0162,6.4396,5.8933,468837600,N/A,938481258,72240000,0,144604200,-58.286,-1.3582,10.3297,384.6541,
600234.SH,*STɽˮ,2007-06-11,4.6338,4.8266,4.8266,4.4054,4.4268,6094375,39176465,-0.2071,-4.4684,6.4283,8.4363,447888000,N/A,896546040,72240000,0,144604200,-55.6815,-1.2975,9.8681,367.4661,
600234.SH,*STɽˮ,2007-06-12,4.4268,4.3554,4.6053,4.2054,4.2483,5618374,33781963,-0.1785,-4.0323,6.0128,7.7774,429828000,N/A,860394990,72240000,0,144604200,-53.4363,-1.2452,9.4702,352.649,
600234.SH,*STɽˮ,2007-06-13,4.2483,4.3482,4.4625,4.2483,4.4625,3655165,22567632,0.2142,5.042,6.1742,5.0598,451500000,N/A,903776250,72240000,0,144604200,-56.1306,-1.308,9.9477,370.4296,
600234.SH,*STɽˮ,2007-06-14,4.4625,4.641,4.6838,4.5125,4.6838,3855921,25104123,0.2213,4.96,6.5105,5.3377,473894400,N/A,948603552,72240000,0,144604200,-58.9146,-1.3729,10.4411,388.8029,
600234.SH,*STɽˮ,2007-06-15,4.6838,4.7124,4.7124,4.4482,4.4982,4270933,27085596,-0.1856,-3.9634,6.3418,5.9121,455112000,N/A,911006460,72240000,0,144604200,-56.5796,-1.3184,10.0273,373.393,
600234.SH,*STɽˮ,2007-06-18,4.4982,4.6124,4.7267,4.5767,4.7267,5486740,36068492,0.2285,5.0794,6.5738,7.5952,478228800,N/A,957279804,72240000,0,144604200,-59.4535,-1.3854,10.5366,392.359,
600234.SH,*STɽˮ,2007-06-19,4.7267,4.7481,4.9052,4.6124,4.8123,3573725,23870397,0.0857,1.8127,6.6794,4.947,486897600,N/A,974632308,72240000,0,144604200,-60.5312,-1.4105,10.7276,399.4713,
600234.SH,*STɽˮ,2007-06-20,4.8123,4.8123,4.9123,4.5696,4.5696,3591944,23740670,-0.2428,-5.0445,6.6094,4.9722,462336000,N/A,925466880,72240000,0,144604200,-57.4777,-1.3394,10.1865,379.3199,
600234.SH,*STɽˮ,2007-06-21,4.5696,4.4268,4.5696,4.3411,4.491,2785155,17257567,-0.0785,-1.7187,6.1963,3.8554,454389600,N/A,909560418,72240000,0,144604200,-56.4898,-1.3164,10.0114,372.8003,
600234.SH,*STɽˮ,2007-06-22,4.491,4.4982,4.4982,4.2697,4.2697,1969596,11964156,-0.2213,-4.9285,6.0744,2.7265,431995200,N/A,864733116,72240000,0,144604200,-53.7057,-1.2515,9.518,354.427,
600234.SH,*STɽˮ,2007-06-25,4.2697,4.1269,4.2768,4.0555,4.0555,485900,2783037,-0.2142,-5.0167,5.7276,0.6726,410323200,N/A,821351856,72240000,0,144604200,-51.0115,-1.1887,9.0405,336.6464,
600234.SH,*STɽˮ,2007-06-26,4.0555,4.0555,4.0555,4.0555,4.0555,N/A,N/A,0,0,N/A,N/A,410323200,N/A,821351856,72240000,0,144604200,-51.0115,-1.1887,9.0405,336.6464,
600234.SH,*STɽˮ,2007-06-27,4.0555,3.8556,4.2554,3.8556,4.2483,3586286,20603408,0.1928,4.7535,5.7451,4.9644,429828000,N/A,860394990,72240000,0,144604200,-53.4363,-1.2452,9.4702,352.649,
600234.SH,*STɽˮ,2007-06-28,4.2483,4.2483,4.2483,4.2483,4.2483,N/A,N/A,0,0,N/A,N/A,429828000,N/A,860394990,72240000,0,144604200,-53.4363,-1.2452,9.4702,352.649,
600234.SH,*STɽˮ,2007-06-29,4.2483,4.0341,4.0341,4.0341,4.0341,377600,2133440,-0.2142,-5.042,5.65,0.5227,408156000,N/A,817013730,72240000,0,144604200,-50.742,-1.1824,8.9927,334.8683,
600234.SH,*STɽˮ,2007-07-02,4.0341,3.8342,3.9984,3.8342,3.8342,1296700,6976311,-0.1999,-4.9558,5.3801,1.795,387928800,N/A,776524554,72240000,0,144604200,-48.2274,-1.1238,8.5471,318.2731,
600234.SH,*STɽˮ,2007-07-03,3.8342,3.827,3.8342,3.6414,3.6557,2751813,14074455,-0.1785,-4.6555,5.1146,3.8093,369868800,N/A,740373504,72240000,0,144604200,-45.9822,-1.0715,8.1492,303.4559,
600234.SH,*STɽˮ,2007-07-04,3.6557,3.6057,3.6057,3.47,3.47,2065703,10071776,-0.1856,-5.0781,4.8757,2.8595,351086400,N/A,702776412,72240000,0,144604200,-43.6471,-1.0171,7.7353,288.046,
600234.SH,*STɽˮ,2007-07-05,3.47,3.2987,3.2987,3.2987,3.2987,327600,1513512,-0.1714,-4.9383,4.62,0.4535,333748800,N/A,668071404,72240000,0,144604200,-41.4917,-0.9669,7.3533,273.8215,
600234.SH,*STɽˮ,2007-07-06,3.2987,3.1344,3.3486,3.1344,3.3344,4385224,19559003,0.0357,1.0823,4.4602,6.0704,337360800,N/A,675301614,72240000,0,144604200,-41.9408,-0.9773,7.4329,276.785,
600234.SH,*STɽˮ,2007-07-09,3.3344,3.2273,3.4986,3.1701,3.4629,3874545,18033906,0.1285,3.8544,4.6545,5.3634,350364000,N/A,701330370,72240000,0,144604200,-43.5573,-1.015,7.7194,287.4533,
600234.SH,*STɽˮ,2007-07-10,3.4629,3.3915,3.4486,3.2915,3.2915,2197461,10253992,-0.1714,-4.9485,4.6663,3.0419,333026400,N/A,666625362,72240000,0,144604200,-41.4019,-0.9648,7.3374,273.2289,
600234.SH,*STɽˮ,2007-07-11,3.2915,3.1416,3.2844,3.1273,3.2487,1996004,8985312,-0.0428,-1.3015,4.5017,2.763,328692000,N/A,657949110,72240000,0,144604200,-40.8631,-0.9522,7.2419,269.6727,
600234.SH,*STɽˮ,2007-07-12,3.2487,3.2701,3.3986,3.2558,3.3558,1833109,8561879,0.1071,3.2967,4.6707,2.5375,339528000,N/A,679639740,72240000,0,144604200,-42.2102,-0.9836,7.4807,278.563,
600234.SH,*STɽˮ,2007-07-13,3.3558,3.3486,3.3701,3.2415,3.2987,1372784,6353275,-0.0571,-1.7021,4.628,1.9003,333748800,N/A,668071404,72240000,0,144604200,-41.4917,-0.9669,7.3533,273.8215,
600234.SH,*STɽˮ,2007-07-16,3.2987,3.2487,3.3486,3.1773,3.2487,953899,4370153,-0.05,-1.5152,4.5814,1.3205,328692000,N/A,657949110,72240000,0,144604200,-40.8631,-0.9522,7.2419,269.6727,
600234.SH,*STɽˮ,2007-07-17,3.2487,3.213,3.4129,3.1916,3.3772,1905021,8895436,0.1285,3.956,4.6695,2.6371,341695200,N/A,683977866,72240000,0,144604200,-42.4796,-0.9899,7.5284,280.3411,
600234.SH,*STɽˮ,2007-07-18,3.3772,3.4272,3.4486,3.2915,3.3629,1534996,7294191,-0.0143,-0.4228,4.7519,2.1249,340250400,N/A,681085782,72240000,0,144604200,-42.3,-0.9857,7.4966,279.1557,
600234.SH,*STɽˮ,2007-07-19,3.3629,3.3629,3.5343,3.3558,3.5343,948118,4655900,0.1714,5.0955,4.9107,1.3125,357588000,N/A,715790790,72240000,0,144604200,-44.4554,-1.0359,7.8786,293.3802,
600234.SH,*STɽˮ,2007-07-20,3.5343,3.7128,3.7128,3.6485,3.7128,1428339,7424610,0.1785,5.0505,5.1981,1.9772,375648000,N/A,751941840,72240000,0,144604200,-46.7006,-1.0882,8.2765,308.1974,
600234.SH,*STɽˮ,2007-07-23,3.7128,3.7128,3.8984,3.5843,3.877,4076250,21529941,0.1642,4.4231,5.2818,5.6426,392263200,N/A,785200806,72240000,0,144604200,-48.7662,-1.1364,8.6426,321.8292,
600234.SH,*STɽˮ,2007-07-24,3.877,3.8556,3.9627,3.7556,3.7628,1921713,10363238,-0.1142,-2.9466,5.3927,2.6602,380704800,N/A,762064134,72240000,0,144604200,-47.3293,-1.1029,8.3879,312.3462,
600234.SH,*STɽˮ,2007-07-25,3.7628,3.6771,3.7913,3.6699,3.7842,1977626,10359876,0.0214,0.5693,5.2385,2.7376,382872000,N/A,766402260,72240000,0,144604200,-47.5987,-1.1092,8.4357,314.1243,
600234.SH,*STɽˮ,2007-07-26,3.7842,3.7842,3.8913,3.6985,3.8699,2245142,12003919,0.0857,2.2642,5.3466,3.1079,391540800,N/A,783754764,72240000,0,144604200,-48.6764,-1.1343,8.6267,321.2365,
600234.SH,*STɽˮ,2007-07-27,3.8699,3.8556,4.0341,3.7842,4.0055,2889745,15907588,0.1357,3.5055,5.5048,4.0002,405266400,N/A,811229562,72240000,0,144604200,-50.3828,-1.174,8.9291,332.4976,
600234.SH,*STɽˮ,2007-07-30,4.0055,4.0198,4.134,4.0198,4.0412,2680758,15296364,0.0357,0.8913,5.706,3.7109,408878400,N/A,818459772,72240000,0,144604200,-50.8318,-1.1845,9.0086,335.461,
600234.SH,*STɽˮ,2007-07-31,4.0412,3.9984,4.1269,3.927,4.0127,2557074,14336836,-0.0286,-0.7067,5.6067,3.5397,405988800,N/A,812675604,72240000,0,144604200,-50.4726,-1.1761,8.945,333.0903,
600234.SH,*STɽˮ,2007-08-01,4.0127,4.0341,4.2126,3.9698,4.2126,5911955,34372424,0.1999,4.9822,5.8141,8.1838,426216000,N/A,853164780,72240000,0,144604200,-52.9873,-1.2347,9.3906,349.6855,
600234.SH,*STɽˮ,2007-08-02,4.2126,4.184,4.4268,4.0412,4.2483,6671675,40218179,0.0357,0.8475,6.0282,9.2354,429828000,N/A,860394990,72240000,0,144604200,-53.4363,-1.2452,9.4702,352.649,
600234.SH,*STɽˮ,2007-08-03,4.2483,4.2411,4.284,4.0341,4.1055,2958674,17083307,-0.1428,-3.3613,5.774,4.0956,415380000,N/A,831474150,72240000,0,144604200,-51.6401,-1.2033,9.1519,340.7952,
600234.SH,*STɽˮ,2007-08-06,4.1055,4.0912,4.1769,4.0127,4.0912,2109199,12104838,-0.0143,-0.3478,5.7391,2.9197,413935200,N/A,828582066,72240000,0,144604200,-51.4605,-1.1992,9.1201,339.6098,
600234.SH,*STɽˮ,2007-08-07,4.0912,4.1055,4.2768,4.0983,4.1555,1657074,9632295,0.0643,1.5707,5.8128,2.2938,420436800,N/A,841596444,72240000,0,144604200,-52.2688,-1.218,9.2633,344.944,
600234.SH,*STɽˮ,2007-08-08,4.1555,4.1555,4.1555,3.9484,3.9698,2115052,11831335,-0.1856,-4.4674,5.5939,2.9278,401654400,N/A,803999352,72240000,0,144604200,-49.9338,-1.1636,8.8495,329.5341,
600234.SH,*STɽˮ,2007-08-09,3.9698,3.9484,4.1697,3.9484,4.1697,2735714,15684244,0.1999,5.036,5.7331,3.787,421881600,N/A,844488528,72240000,0,144604200,-52.4484,-1.2222,9.2951,346.1294,
600234.SH,*STɽˮ,2007-08-10,4.1697,4.1412,4.3768,4.1269,4.3768,4528544,27022104,0.2071,4.9658,5.9671,6.2687,442831200,N/A,886423746,72240000,0,144604200,-55.0529,-1.2829,9.7567,363.3173,
600234.SH,*STɽˮ,2007-08-13,4.3768,4.4268,4.5981,4.284,4.4196,5936904,37712447,0.0428,0.9788,6.3522,8.2183,447165600,N/A,895099998,72240000,0,144604200,-55.5917,-1.2954,9.8522,366.8734,
600234.SH,*STɽˮ,2007-08-14,4.4196,4.5482,4.6267,4.3554,4.5553,3587778,22620833,0.1357,3.0695,6.305,4.9665,460891200,N/A,922574796,72240000,0,144604200,-57.2981,-1.3352,10.1546,378.1345,
600234.SH,*STɽˮ,2007-08-15,4.5553,4.5125,4.7838,4.4125,4.7624,5029834,32600467,0.2071,4.5455,6.4814,6.9627,481840800,N/A,964510014,72240000,0,144604200,-59.9025,-1.3959,10.6162,395.3224,
600234.SH,*STɽˮ,2007-08-16,4.7624,4.7552,4.7981,4.5267,4.691,2497973,16278588,-0.0714,-1.4993,6.5167,3.4579,474616800,N/A,950049594,72240000,0,144604200,-59.0045,-1.3749,10.457,389.3956,
600234.SH,*STɽˮ,2007-08-17,4.691,4.641,4.6981,4.5125,4.5553,1703474,11003223,-0.1357,-2.8919,6.4593,2.3581,460891200,N/A,922574796,72240000,0,144604200,-57.2981,-1.3352,10.1546,378.1345,
600234.SH,*STɽˮ,2007-08-20,4.5553,4.5696,4.7838,4.4982,4.7838,3348499,22076341,0.2285,5.0157,6.5929,4.6352,484008000,N/A,968848140,72240000,0,144604200,-60.172,-1.4022,10.6639,397.1005,
600234.SH,*STɽˮ,2007-08-21,4.7838,4.8266,4.9908,4.7124,4.8837,3449522,23608690,0.1,2.0896,6.844,4.7751,494121600,N/A,989092728,72240000,0,144604200,-61.4293,-1.4315,10.8868,405.3981,
600234.SH,*STɽˮ,2007-08-22,4.8837,4.8338,4.9123,4.691,4.7766,2443905,16400021,-0.1071,-2.193,6.7106,3.383,483285600,N/A,967402098,72240000,0,144604200,-60.0822,-1.4001,10.648,396.5078,
600234.SH,*STɽˮ,2007-08-23,4.7766,4.7838,4.9052,4.7481,4.8266,2340135,15851341,0.05,1.0463,6.7737,3.2394,488342400,N/A,977524392,72240000,0,144604200,-60.7108,-1.4147,10.7594,400.6566,
600234.SH,*STɽˮ,2007-08-24,4.8266,4.8338,5.0694,4.7838,4.9551,3662578,25400916,0.1285,2.6627,6.9353,5.07,501345600,N/A,1003553148,72240000,0,144604200,-62.3274,-1.4524,11.0459,411.325,
600234.SH,*STɽˮ,2007-08-27,4.9551,4.9551,5.0051,4.7766,4.9123,3063916,20917310,-0.0428,-0.8646,6.827,4.2413,497011200,N/A,994876896,72240000,0,144604200,-61.7885,-1.4398,10.9504,407.7689,
600234.SH,*STɽˮ,2007-08-28,4.9123,4.9266,4.9266,4.7124,4.7267,2224701,14992574,-0.1856,-3.7791,6.7391,3.0796,478228800,N/A,957279804,72240000,0,144604200,-59.4535,-1.3854,10.5366,392.359,
600234.SH,*STɽˮ,2007-08-29,4.7267,4.7981,4.9623,4.641,4.9623,5120777,35202545,0.2356,4.9849,6.8745,7.0886,502068000,N/A,1004999190,72240000,0,144604200,-62.4172,-1.4545,11.0618,411.9177,
600234.SH,*STɽˮ,2007-08-30,4.9623,5.0622,5.1693,4.9337,5.0337,4695827,33120522,0.0714,1.4388,7.0532,6.5003,509292000,N/A,1019459610,72240000,0,144604200,-63.3153,-1.4754,11.221,417.8445,
600234.SH,*STɽˮ,2007-08-31,5.0337,5.0337,5.1693,5.0051,5.048,3156755,22395716,0.0143,0.2837,7.0945,4.3698,510736800,N/A,1022351694,72240000,0,144604200,-63.4949,-1.4796,11.2528,419.0299,
600234.SH,*STɽˮ,2007-09-03,5.048,5.1408,5.1408,5.0408,5.0694,3230944,22978822,0.0214,0.4243,7.1121,4.4725,512904000,N/A,1026689820,72240000,0,144604200,-63.7643,-1.4859,11.3006,420.808,
600234.SH,*STɽˮ,2007-09-04,5.0694,5.1051,5.1265,4.8195,4.9266,2994725,20733698,-0.1428,-2.8169,6.9234,4.1455,498456000,N/A,997768980,72240000,0,144604200,-61.9682,-1.444,10.9823,408.9543,
600234.SH,*STɽˮ,2007-09-05,4.9266,4.9194,5.0551,4.8766,5.0337,2460211,17224537,0.1071,2.1739,7.0012,3.4056,509292000,N/A,1019459610,72240000,0,144604200,-63.3153,-1.4754,11.221,417.8445,
600234.SH,*STɽˮ,2007-09-06,5.0337,5.0694,5.0694,4.9623,4.9837,2510746,17622878,-0.05,-0.9929,7.019,3.4756,504235200,N/A,1009337316,72240000,0,144604200,-62.6866,-1.4608,11.1096,413.6957,
600234.SH,*STɽˮ,2007-09-07,4.9837,4.9266,4.9623,4.7338,4.7338,3004888,20157304,-0.2499,-5.0143,6.7082,4.1596,478951200,N/A,958725846,72240000,0,144604200,-59.5433,-1.3875,10.5525,392.9517,
600234.SH,*STɽˮ,2007-09-10,4.7338,4.6338,4.7552,4.4982,4.7338,2317681,14886463,0,0,6.423,3.2083,478951200,N/A,958725846,72240000,0,144604200,-59.5433,-1.3875,10.5525,392.9517,
600234.SH,*STɽˮ,2007-09-11,4.7338,4.7338,4.9694,4.6553,4.7552,4614213,31820859,0.0214,0.4525,6.8963,6.3873,481118400,N/A,963063972,72240000,0,144604200,-59.8127,-1.3938,10.6003,394.7297,
600234.SH,*STɽˮ,2007-09-12,4.7552,4.7695,4.8695,4.5196,4.5696,3596494,23048166,-0.1856,-3.9039,6.4085,4.9785,462336000,N/A,925466880,72240000,0,144604200,-57.4777,-1.3394,10.1865,379.3199,
600234.SH,*STɽˮ,2007-09-13,4.5696,4.5696,4.6767,4.4982,4.6338,1724881,11050298,0.0643,1.4062,6.4064,2.3877,468837600,N/A,938481258,72240000,0,144604200,-58.286,-1.3582,10.3297,384.6541,
600234.SH,*STɽˮ,2007-09-14,4.6338,4.6481,4.6481,4.5125,4.591,1327626,8504889,-0.0428,-0.9245,6.4061,1.8378,464503200,N/A,929805006,72240000,0,144604200,-57.7471,-1.3457,10.2342,381.0979,
600234.SH,*STɽˮ,2007-09-17,4.591,4.5696,4.8195,4.5339,4.8195,2943288,19481051,0.2285,4.9767,6.6188,4.0743,487620000,N/A,976078350,72240000,0,144604200,-60.621,-1.4126,10.7435,400.0639,
600234.SH,*STɽˮ,2007-09-18,4.8195,4.8909,4.9908,4.7052,4.7838,1755546,11914396,-0.0357,-0.7407,6.7867,2.4302,484008000,N/A,968848140,72240000,0,144604200,-60.172,-1.4022,10.6639,397.1005,
600234.SH,*STɽˮ,2007-09-19,4.7838,4.7909,4.9766,4.7909,4.8552,2407121,16462354,0.0714,1.4925,6.839,3.3321,491232000,N/A,983308560,72240000,0,144604200,-61.0701,-1.4231,10.8231,403.0274,
600234.SH,*STɽˮ,2007-09-20,4.8552,4.8552,4.9837,4.8195,4.8766,1973931,13552839,0.0214,0.4412,6.8659,2.7325,493399200,N/A,987646686,72240000,0,144604200,-61.3395,-1.4294,10.8709,404.8054,
600234.SH,*STɽˮ,2007-09-21,4.8766,4.9052,4.9908,4.6338,4.7338,2150717,14633625,-0.1428,-2.9283,6.8041,2.9772,478951200,N/A,958725846,72240000,0,144604200,-59.5433,-1.3875,10.5525,392.9517,
600234.SH,*STɽˮ,2007-09-24,4.7338,4.7124,4.7981,4.591,4.6553,1616974,10562918,-0.0785,-1.6591,6.5325,2.2383,471004800,N/A,942819384,72240000,0,144604200,-58.5554,-1.3645,10.3774,386.4321,
600234.SH,*STɽˮ,2007-09-25,4.6553,4.6553,4.6981,4.5267,4.5553,1546783,9923909,-0.1,-2.1472,6.4158,2.1412,460891200,N/A,922574796,72240000,0,144604200,-57.2981,-1.3352,10.1546,378.1345,
600234.SH,*STɽˮ,2007-09-26,4.5553,4.5553,4.6767,4.5339,4.5339,954400,6156951,-0.0214,-0.4702,6.4511,1.3212,458724000,N/A,918236670,72240000,0,144604200,-57.0287,-1.3289,10.1069,376.3564,
600234.SH,*STɽˮ,2007-09-27,4.5339,4.4982,4.6196,4.4982,4.591,1162296,7432584,0.0571,1.2598,6.3947,1.6089,464503200,N/A,929805006,72240000,0,144604200,-57.7471,-1.3457,10.2342,381.0979,
600234.SH,*STɽˮ,2007-09-28,4.591,4.6053,4.8195,4.6053,4.8195,2569511,17243230,0.2285,4.9767,6.7107,3.5569,487620000,N/A,976078350,72240000,0,144604200,-60.621,-1.4126,10.7435,400.0639,
600234.SH,*STɽˮ,2007-10-08,4.8195,4.9266,5.0123,4.8052,4.8552,4198561,28972735,0.0357,0.7407,6.9006,5.812,491232000,N/A,983308560,72240000,0,144604200,-61.0701,-1.4231,10.8231,403.0274,
600234.SH,*STɽˮ,2007-10-09,4.8552,4.8552,4.998,4.7838,4.9694,2886761,19975720,0.1142,2.3529,6.9198,3.9961,502790400,N/A,1006445232,72240000,0,144604200,-62.507,-1.4566,11.0778,412.5104,
600234.SH,*STɽˮ,2007-10-10,4.9694,5.0337,5.0694,4.7195,4.7409,2398772,16358820,-0.2285,-4.5977,6.8197,3.3206,479673600,N/A,960171888,72240000,0,144604200,-59.6331,-1.3896,10.5684,393.5444,
600234.SH,*STɽˮ,2007-10-11,4.7409,4.7409,4.9766,4.7195,4.7838,2644309,18064994,0.0428,0.9036,6.8317,3.6604,484008000,N/A,968848140,72240000,0,144604200,-60.172,-1.4022,10.6639,397.1005,
600234.SH,*STɽˮ,2007-10-12,4.7838,4.7695,4.7695,4.5482,4.6338,1965188,12579895,-0.1499,-3.1343,6.4014,2.7204,468837600,N/A,938481258,72240000,0,144604200,-58.286,-1.3582,10.3297,384.6541,
600234.SH,*STɽˮ,2007-10-15,4.6338,4.5696,4.6338,4.4054,4.4482,2496701,15519778,-0.1856,-4.0062,6.2161,3.4561,450055200,N/A,900884166,72240000,0,144604200,-55.951,-1.3038,9.9159,369.2442,
600234.SH,*STɽˮ,2007-10-16,4.4482,4.4268,4.6695,4.3268,4.4268,1779994,11184837,-0.0214,-0.4815,6.2836,2.464,447888000,N/A,896546040,72240000,0,144604200,-55.6815,-1.2975,9.8681,367.4661,
600234.SH,*STɽˮ,2007-10-17,4.4268,4.5125,4.6481,4.4625,4.6481,2072466,13370269,0.2213,5,6.4514,2.8689,470282400,N/A,941373342,72240000,0,144604200,-58.4656,-1.3624,10.3615,385.8394,
600234.SH,*STɽˮ,2007-10-18,4.6481,4.848,4.8837,4.7124,4.8837,5292112,36143252,0.2356,5.0691,6.8296,7.3257,494121600,N/A,989092728,72240000,0,144604200,-61.4293,-1.4315,10.8868,405.3981,
600234.SH,*STɽˮ,2007-10-19,4.8837,4.8837,5.0337,4.6553,4.7195,3161269,21332256,-0.1642,-3.3626,6.748,4.3761,477506400,N/A,955833762,72240000,0,144604200,-59.3637,-1.3833,10.5207,391.7663,
600234.SH,*STɽˮ,2007-10-22,4.7195,4.6481,4.848,4.5839,4.7195,1233981,8197274,0,0,6.6429,1.7082,477506400,N/A,955833762,72240000,0,144604200,-59.3637,-1.3833,10.5207,391.7663,
600234.SH,*STɽˮ,2007-10-23,4.7195,4.7052,4.9266,4.6053,4.8766,2304329,15539345,0.1571,3.3283,6.7435,3.1898,493399200,N/A,987646686,72240000,0,144604200,-61.3395,-1.4294,10.8709,404.8054,
600234.SH,*STɽˮ,2007-10-24,4.8766,4.9194,4.9194,4.6481,4.691,1490402,9928644,-0.1856,-3.8067,6.6617,2.0631,474616800,N/A,950049594,72240000,0,144604200,-59.0045,-1.3749,10.457,389.3956,
600234.SH,*STɽˮ,2007-10-25,4.691,4.691,4.691,4.4553,4.4553,1141700,7167440,-0.2356,-5.0228,6.2779,1.5804,450777600,N/A,902330208,72240000,0,144604200,-56.0408,-1.3059,9.9318,369.8369,
600234.SH,*STɽˮ,2007-10-26,4.4553,4.234,4.3054,4.234,4.234,911900,5410606,-0.2213,-4.9679,5.9333,1.2623,428383200,N/A,857502906,72240000,0,144604200,-53.2567,-1.241,9.4384,351.4636,
600234.SH,*STɽˮ,2007-10-29,4.234,4.0198,4.4482,4.0198,4.4482,2047915,11979483,0.2142,5.059,5.8496,2.8349,450055200,N/A,900884166,72240000,0,144604200,-55.951,-1.3038,9.9159,369.2442,
600234.SH,*STɽˮ,2007-10-30,4.4482,4.4482,4.5553,4.3411,4.4982,1292779,8064747,0.05,1.1236,6.2383,1.7896,455112000,N/A,911006460,72240000,0,144604200,-56.5796,-1.3184,10.0273,373.393,
600234.SH,*STɽˮ,2007-10-31,4.4982,4.4125,4.6981,4.4125,4.4768,1916069,12213330,-0.0214,-0.4762,6.3742,2.6524,452944800,N/A,906668334,72240000,0,144604200,-56.3102,-1.3122,9.9795,371.6149,
600234.SH,*STɽˮ,2007-11-01,4.4768,4.4839,4.6053,4.2911,4.3411,1470006,9112474,-0.1357,-3.0303,6.1989,2.0349,439219200,N/A,879193536,72240000,0,144604200,-54.6038,-1.2724,9.6771,360.3539,
600234.SH,*STɽˮ,2007-11-02,4.3411,4.2911,4.3697,4.2911,4.334,928672,5631630,-0.0071,-0.1645,6.0642,1.2855,438496800,N/A,877747494,72240000,0,144604200,-54.514,-1.2703,9.6612,359.7612,
