����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
600696.SH,ƥ͹ƥ,2004-12-10,2.7323,2.6772,2.7087,2.5748,2.5748,2297791,7683246,-0.1575,-5.7637,3.3438,1.9715,381111077.1,N/A,1113649348.5,116547730,0,340565550,39.9384,2.6677,4.9614,6.9446,
600696.SH,ƥ͹ƥ,2004-12-13,2.5748,2.5197,2.6063,2.5197,2.5512,1177413,3809635,-0.0236,-0.9174,3.2356,1.0102,377614645.2,N/A,1103432382,116547730,0,340565550,39.572,2.6432,4.9159,6.8809,
600696.SH,ƥ͹ƥ,2004-12-14,2.5512,2.5354,2.5827,2.4724,2.4882,970887,3097600,-0.063,-2.4691,3.1905,0.833,368290826.8,N/A,1076187138,116547730,0,340565550,38.5949,2.578,4.7945,6.711,
600696.SH,ƥ͹ƥ,2004-12-15,2.4882,2.4961,2.5354,2.3937,2.4252,1322175,4102652,-0.063,-2.5316,3.103,1.1344,358967008.4,N/A,1048941894,116547730,0,340565550,37.6178,2.5127,4.6731,6.5411,
600696.SH,ƥ͹ƥ,2004-12-16,2.4252,2.4252,2.4646,2.3701,2.3858,764144,2335751,-0.0394,-1.6234,3.0567,0.6556,353139621.9,N/A,1031913616.5,116547730,0,340565550,37.0071,2.4719,4.5972,6.4349,
600696.SH,ƥ͹ƥ,2004-12-17,2.3858,2.4016,2.4331,2.3701,2.4016,415262,1268146,0.0157,0.6601,3.0538,0.3563,355470576.5,N/A,1038724927.5,116547730,0,340565550,37.2514,2.4882,4.6276,6.4774,
600696.SH,ƥ͹ƥ,2004-12-20,2.4016,2.378,2.4409,2.378,2.4252,378799,1162595,0.0236,0.9836,3.0692,0.325,358967008.4,N/A,1048941894,116547730,0,340565550,37.6178,2.5127,4.6731,6.5411,
600696.SH,ƥ͹ƥ,2004-12-21,2.4252,2.4409,2.5118,2.4331,2.4882,739866,2319485,0.063,2.5974,3.135,0.6348,368290826.8,N/A,1076187138,116547730,0,340565550,38.5949,2.578,4.7945,6.711,
600696.SH,ƥ͹ƥ,2004-12-22,2.4882,2.4724,2.6457,2.4724,2.5827,1783076,5815375,0.0945,3.7975,3.2614,1.5299,382276554.4,N/A,1117055004,116547730,0,340565550,40.0605,2.6759,4.9766,6.9658,
600696.SH,ƥ͹ƥ,2004-12-23,2.5827,2.5748,2.5906,2.4488,2.4567,1042427,3325775,-0.126,-4.878,3.1904,0.8944,363628917.6,N/A,1062564516,116547730,0,340565550,38.1063,2.5453,4.7338,6.626,
600696.SH,ƥ͹ƥ,2004-12-24,2.4567,2.4803,2.4882,2.4331,2.4409,414877,1293026,-0.0157,-0.641,3.1166,0.356,361297963,N/A,1055753205,116547730,0,340565550,37.8621,2.529,4.7035,6.5836,
600696.SH,ƥ͹ƥ,2004-12-27,2.4409,2.4252,2.4724,2.4094,2.4252,683430,2114234,-0.0157,-0.6452,3.0936,0.5864,358967008.4,N/A,1048941894,116547730,0,340565550,37.6178,2.5127,4.6731,6.5411,
600696.SH,ƥ͹ƥ,2004-12-28,2.4252,2.4409,2.4803,2.3937,2.4567,588585,1819940,0.0315,1.2987,3.0921,0.505,363628917.6,N/A,1062564516,116547730,0,340565550,38.1063,2.5453,4.7338,6.626,
600696.SH,ƥ͹ƥ,2004-12-29,2.4567,2.4646,2.4961,2.4094,2.4331,259290,799841,-0.0236,-0.9615,3.0847,0.2225,360132485.7,N/A,1052347549.5,116547730,0,340565550,37.7399,2.5209,4.6883,6.5623,
600696.SH,ƥ͹ƥ,2004-12-30,2.4331,2.4094,2.4567,2.3937,2.3937,358300,1095671,-0.0394,-1.6181,3.058,0.3074,354305099.2,N/A,1035319272,116547730,0,340565550,37.1293,2.4801,4.6124,6.4561,
600696.SH,ƥ͹ƥ,2004-12-31,2.3937,2.4094,2.4173,2.2756,2.315,1216637,3588888,-0.0787,-3.2895,2.9498,1.0439,342650326.2,N/A,1001262717,116547730,0,340565550,35.9079,2.3985,4.4607,6.2438,
600696.SH,ƥ͹ƥ,2005-01-04,2.315,2.0866,2.0866,2.0866,2.0866,470000,1245500,-0.2283,-9.8639,2.65,0.4033,308851484.5,N/A,902498707.5,116547730,0,340565550,149.0237,2.131,2.6694,-10.7017,
600696.SH,ƥ͹ƥ,2005-01-05,2.0866,1.9055,2.1417,1.9055,2.063,3742140,9623044,-0.0236,-1.1321,2.5715,3.2108,305355052.6,N/A,892281741,116547730,0,340565550,147.3366,2.1069,2.6392,-10.5805,
600696.SH,ƥ͹ƥ,2005-01-06,2.063,2.0157,2.0472,1.9843,2.0236,1627150,4154387,-0.0394,-1.9084,2.5532,1.3961,299527666.1,N/A,875253463.5,116547730,0,340565550,144.5248,2.0667,2.5888,-10.3786,
600696.SH,ƥ͹ƥ,2005-01-07,2.0236,2.0157,2.2283,1.9843,2.2283,4394223,11942331,0.2047,10.1167,2.7177,3.7703,329830075.9,N/A,963800506.5,116547730,0,340565550,159.146,2.2757,2.8507,-11.4286,
600696.SH,ƥ͹ƥ,2005-01-10,2.2283,2.1654,2.2283,2.1102,2.2205,2700134,7475105,-0.0079,-0.3534,2.7684,2.3168,328664598.6,N/A,960394851,116547730,0,340565550,158.5837,2.2677,2.8406,-11.3882,
600696.SH,ƥ͹ƥ,2005-01-11,2.2205,2.2047,2.2126,2.1496,2.1811,1359139,3755222,-0.0394,-1.773,2.7629,1.1662,322837212.1,N/A,943366573.5,116547730,0,340565550,155.7719,2.2275,2.7903,-11.1863,
600696.SH,ƥ͹ƥ,2005-01-12,2.1811,2.1654,2.2126,2.1575,2.1811,995674,2757560,0,0,2.7695,0.8543,322837212.1,N/A,943366573.5,116547730,0,340565550,155.7719,2.2275,2.7903,-11.1863,
600696.SH,ƥ͹ƥ,2005-01-13,2.1811,2.189,2.2283,2.1339,2.2283,1667859,4615342,0.0472,2.1661,2.7672,1.4311,329830075.9,N/A,963800506.5,116547730,0,340565550,159.146,2.2757,2.8507,-11.4286,
600696.SH,ƥ͹ƥ,2005-01-14,2.2283,2.2205,2.2283,2.1496,2.1575,1040612,2888468,-0.0709,-3.1802,2.7757,0.8929,319340780.2,N/A,933149607,116547730,0,340565550,154.0848,2.2034,2.76,-11.0651,
600696.SH,ƥ͹ƥ,2005-01-17,2.1575,2.1417,2.1654,2.0787,2.0866,903350,2417228,-0.0709,-3.2847,2.6758,0.7751,308851484.5,N/A,902498707.5,116547730,0,340565550,149.0237,2.131,2.6694,-10.7017,
600696.SH,ƥ͹ƥ,2005-01-18,2.0866,2.063,2.2047,2.063,2.1969,1225430,3361714,0.1102,5.283,2.7433,1.0514,325168166.7,N/A,950177884.5,116547730,0,340565550,156.8966,2.2436,2.8104,-11.267,
600696.SH,ƥ͹ƥ,2005-01-19,2.1969,2.2205,2.3937,2.2047,2.2756,4881369,14321891,0.0787,3.5842,2.934,4.1883,336822939.7,N/A,984234439.5,116547730,0,340565550,162.5201,2.324,2.9111,-11.6709,
600696.SH,ƥ͹ƥ,2005-01-20,2.2756,2.2441,2.2677,2.2047,2.2362,1338155,3794084,-0.0394,-1.7301,2.8353,1.1482,330995553.2,N/A,967206162,116547730,0,340565550,159.7084,2.2838,2.8608,-11.4689,
600696.SH,ƥ͹ƥ,2005-01-21,2.2362,2.252,2.3228,2.2283,2.2756,2843279,8239734,0.0394,1.7606,2.898,2.4396,336822939.7,N/A,984234439.5,116547730,0,340565550,162.5201,2.324,2.9111,-11.6709,
600696.SH,ƥ͹ƥ,2005-01-24,2.2756,2.3543,2.3858,2.2756,2.3307,2180400,6416326,0.0551,2.4221,2.9427,1.8708,344981280.8,N/A,1008074028,116547730,0,340565550,166.4566,2.3803,2.9817,-11.9536,
600696.SH,ƥ͹ƥ,2005-01-25,2.3307,2.2913,2.3307,2.2835,2.3071,1096964,3207838,-0.0236,-1.0135,2.9243,0.9412,341484848.9,N/A,997857061.5,116547730,0,340565550,164.7696,2.3561,2.9514,-11.8324,
600696.SH,ƥ͹ƥ,2005-01-26,2.3071,2.3071,2.315,2.2441,2.2441,1305042,3759275,-0.063,-2.7304,2.8806,1.1197,332161030.5,N/A,970611817.5,116547730,0,340565550,160.2707,2.2918,2.8708,-11.5093,
600696.SH,ƥ͹ƥ,2005-01-27,2.2441,2.2283,2.2756,2.2205,2.2441,900810,2570673,0,0,2.8537,0.7729,332161030.5,N/A,970611817.5,116547730,0,340565550,160.2707,2.2918,2.8708,-11.5093,
600696.SH,ƥ͹ƥ,2005-01-28,2.2441,2.0315,2.1417,2.0236,2.0315,2758059,7210268,-0.2126,-9.4737,2.6143,2.3665,300693143.4,N/A,878659119,116547730,0,340565550,145.0872,2.0747,2.5989,-10.419,
600696.SH,ƥ͹ƥ,2005-01-31,2.0315,1.9843,2.2362,1.9843,2.2362,10583045,29820811,0.2047,10.0775,2.8178,9.0804,330995553.2,N/A,967206162,116547730,0,340565550,159.7084,2.2838,2.8608,-11.4689,
600696.SH,ƥ͹ƥ,2005-02-01,2.2362,2.1969,2.3858,2.1575,2.3228,11480145,33485917,0.0866,3.8732,2.9169,9.8502,343815803.5,N/A,1004668372.5,116547730,0,340565550,165.8943,2.3722,2.9716,-11.9132,
600696.SH,ƥ͹ƥ,2005-02-02,2.3228,2.3307,2.4567,2.252,2.4173,7922568,23628873,0.0945,4.0678,2.9825,6.7977,357801531.1,N/A,1045536238.5,116547730,0,340565550,172.6425,2.4687,3.0925,-12.3978,
600696.SH,ƥ͹ƥ,2005-02-03,2.4173,2.3622,2.3622,2.1732,2.2441,8724849,24937933,-0.1732,-7.1661,2.8583,7.4861,332161030.5,N/A,970611817.5,116547730,0,340565550,160.2707,2.2918,2.8708,-11.5093,
600696.SH,ƥ͹ƥ,2005-02-04,2.2441,2.1102,2.2283,2.0787,2.126,4797164,13017856,-0.1181,-5.2632,2.7137,4.1161,314678871,N/A,919526985,116547730,0,340565550,151.8354,2.1712,2.7197,-10.9036,
600696.SH,ƥ͹ƥ,2005-02-16,2.126,2.1811,2.2835,2.126,2.1969,2990777,8395965,0.0709,3.3333,2.8073,2.5661,325168166.7,N/A,950177884.5,116547730,0,340565550,156.8966,2.2436,2.8104,-11.267,
600696.SH,ƥ͹ƥ,2005-02-17,2.1969,2.189,2.2283,2.1496,2.2205,1955136,5442785,0.0236,1.0753,2.7838,1.6775,328664598.6,N/A,960394851,116547730,0,340565550,158.5837,2.2677,2.8406,-11.3882,
600696.SH,ƥ͹ƥ,2005-02-18,2.2205,2.2047,2.2126,2.1496,2.1575,1775300,4922797,-0.063,-2.8369,2.7729,1.5232,319340780.2,N/A,933149607,116547730,0,340565550,154.0848,2.2034,2.76,-11.0651,
600696.SH,ƥ͹ƥ,2005-02-21,2.1575,2.1417,2.2362,2.1339,2.2126,1905727,5334122,0.0551,2.5547,2.799,1.6351,327499121.3,N/A,956989195.5,116547730,0,340565550,158.0213,2.2596,2.8306,-11.3478,
600696.SH,ƥ͹ƥ,2005-02-22,2.2126,2.2126,2.3071,2.189,2.2913,4466357,12871115,0.0787,3.5587,2.8818,3.8322,339153894.3,N/A,991045750.5,116547730,0,340565550,163.6449,2.3401,2.9313,-11.7516,
600696.SH,ƥ͹ƥ,2005-02-23,2.2913,2.2835,2.3465,2.252,2.3386,3970788,11617314,0.0472,2.0619,2.9257,3.407,346146758.1,N/A,1011479683.5,116547730,0,340565550,167.019,2.3883,2.9917,-11.9939,
600696.SH,ƥ͹ƥ,2005-02-24,2.3386,2.3307,2.4016,2.3071,2.3386,3400129,10125666,0,0,2.978,2.9174,346146758.1,N/A,1011479683.5,116547730,0,340565550,167.019,2.3883,2.9917,-11.9939,
600696.SH,ƥ͹ƥ,2005-02-25,2.3386,2.3465,2.378,2.2756,2.2913,2657540,7844556,-0.0472,-2.0202,2.9518,2.2802,339153894.3,N/A,991045750.5,116547730,0,340565550,163.6449,2.3401,2.9313,-11.7516,
600696.SH,ƥ͹ƥ,2005-02-28,2.2913,2.2835,2.4331,2.2756,2.4173,5587740,16913684,0.126,5.4983,3.0269,4.7944,357801531.1,N/A,1045536238.5,116547730,0,340565550,172.6425,2.4687,3.0925,-12.3978,
600696.SH,ƥ͹ƥ,2005-03-01,2.4173,2.4016,2.4331,2.3465,2.4331,3403430,10325547,0.0157,0.6515,3.0339,2.9202,360132485.7,N/A,1052347549.5,116547730,0,340565550,173.7672,2.4848,3.1126,-12.4785,
600696.SH,ƥ͹ƥ,2005-03-02,2.4331,2.4252,2.4252,2.3307,2.3307,2276210,6843967,-0.1024,-4.2071,3.0067,1.953,344981280.8,N/A,1008074028,116547730,0,340565550,166.4566,2.3803,2.9817,-11.9536,
600696.SH,ƥ͹ƥ,2005-03-03,2.3307,2.3307,2.3937,2.315,2.378,1771110,5315246,0.0472,2.027,3.0011,1.5196,351974144.6,N/A,1028507961,116547730,0,340565550,169.8307,2.4285,3.0421,-12.1959,
600696.SH,ƥ͹ƥ,2005-03-04,2.378,2.3622,2.3701,2.2992,2.3071,1103300,3262267,-0.0709,-2.9801,2.9568,0.9467,341484848.9,N/A,997857061.5,116547730,0,340565550,164.7696,2.3561,2.9514,-11.8324,
600696.SH,ƥ͹ƥ,2005-03-07,2.3071,2.3071,2.3307,2.2677,2.2913,1018345,2970338,-0.0157,-0.6826,2.9168,0.8738,339153894.3,N/A,991045750.5,116547730,0,340565550,163.6449,2.3401,2.9313,-11.7516,
600696.SH,ƥ͹ƥ,2005-03-08,2.2913,2.2992,2.3386,2.2835,2.3307,1007310,2963214,0.0394,1.7182,2.9417,0.8643,344981280.8,N/A,1008074028,116547730,0,340565550,166.4566,2.3803,2.9817,-11.9536,
600696.SH,ƥ͹ƥ,2005-03-09,2.3307,2.3307,2.3937,2.3228,2.3622,1256045,3762236,0.0315,1.3514,2.9953,1.0777,349643190,N/A,1021696650,116547730,0,340565550,168.706,2.4124,3.0219,-12.1151,
600696.SH,ƥ͹ƥ,2005-03-10,2.3622,2.3622,2.3701,2.2677,2.2756,1352040,3949236,-0.0866,-3.6667,2.9209,1.1601,336822939.7,N/A,984234439.5,116547730,0,340565550,162.5201,2.324,2.9111,-11.6709,
600696.SH,ƥ͹ƥ,2005-03-11,2.2756,2.2756,2.2992,2.2047,2.2283,1367511,3915136,-0.0472,-2.0761,2.863,1.1733,329830075.9,N/A,963800506.5,116547730,0,340565550,159.146,2.2757,2.8507,-11.4286,
600696.SH,ƥ͹ƥ,2005-03-14,2.2283,2.2205,2.2441,2.1102,2.189,1803380,4980884,-0.0394,-1.7668,2.762,1.5473,324002689.4,N/A,946772229,116547730,0,340565550,156.3343,2.2355,2.8003,-11.2266,
600696.SH,ƥ͹ƥ,2005-03-15,2.189,2.189,2.2362,2.1654,2.2047,1036566,2907158,0.0157,0.7194,2.8046,0.8894,326333644,N/A,953583540,116547730,0,340565550,157.459,2.2516,2.8205,-11.3074,
600696.SH,ƥ͹ƥ,2005-03-16,2.2047,2.2205,2.2283,2.1575,2.1732,810120,2237502,-0.0315,-1.4286,2.7619,0.6951,321671734.8,N/A,939960918,116547730,0,340565550,155.2096,2.2194,2.7802,-11.1459,
600696.SH,ƥ͹ƥ,2005-03-17,2.1732,2.1732,2.1732,2.1102,2.1181,890258,2411407,-0.0551,-2.5362,2.7087,0.7639,313513393.7,N/A,916121329.5,116547730,0,340565550,151.2731,2.1631,2.7097,-10.8632,
600696.SH,ƥ͹ƥ,2005-03-18,2.1181,2.0945,2.1417,2.063,2.0709,768000,2048820,-0.0472,-2.2305,2.6677,0.659,306520529.9,N/A,895687396.5,116547730,0,340565550,147.899,2.1149,2.6492,-10.6209,
600696.SH,ƥ͹ƥ,2005-03-21,2.0709,2.0709,2.189,2.0709,2.1417,1659591,4493501,0.0709,3.4221,2.7076,1.424,317009825.6,N/A,926338296,116547730,0,340565550,152.9601,2.1873,2.7399,-10.9843,
600696.SH,ƥ͹ƥ,2005-03-22,2.1417,2.1339,2.1575,2.0079,2.0236,833211,2184464,-0.1181,-5.5147,2.6217,0.7149,299527666.1,N/A,875253463.5,116547730,0,340565550,144.5248,2.0667,2.5888,-10.3786,
600696.SH,ƥ͹ƥ,2005-03-23,2.0236,2.0079,2.0709,2,2.0079,764846,1972226,-0.0157,-0.7782,2.5786,0.6563,297196711.5,N/A,868442152.5,116547730,0,340565550,143.4001,2.0506,2.5687,-10.2978,
600696.SH,ƥ͹ƥ,2005-03-24,2.0079,2.0236,2.063,2.0157,2.0551,568096,1473183,0.0472,2.3529,2.5932,0.4874,304189575.3,N/A,888876085.5,116547730,0,340565550,146.7742,2.0988,2.6291,-10.5401,
600696.SH,ƥ͹ƥ,2005-03-25,2.0551,2.0787,2.0787,2.0315,2.0551,352300,921161,0,0,2.6147,0.3023,304189575.3,N/A,888876085.5,116547730,0,340565550,146.7742,2.0988,2.6291,-10.5401,
600696.SH,ƥ͹ƥ,2005-03-28,2.0551,2.0315,2.0551,1.9764,2.0079,584040,1485300,-0.0472,-2.2989,2.5431,0.5011,297196711.5,N/A,868442152.5,116547730,0,340565550,143.4001,2.0506,2.5687,-10.2978,
600696.SH,ƥ͹ƥ,2005-03-29,2.0079,2.0079,2.0472,1.9764,1.9764,336900,857640,-0.0315,-1.5686,2.5457,0.2891,292534802.3,N/A,854819530.5,116547730,0,340565550,141.1507,2.0184,2.5284,-10.1363,
600696.SH,ƥ͹ƥ,2005-03-30,1.9764,1.9764,2,1.9213,1.937,607029,1509241,-0.0394,-1.992,2.4863,0.5208,286707415.8,N/A,837791253,116547730,0,340565550,138.3389,1.9782,2.478,-9.9344,
600696.SH,ƥ͹ƥ,2005-03-31,1.937,1.9213,1.9764,1.9134,1.9606,312101,773432,0.0236,1.2195,2.4781,0.2678,290203847.7,N/A,848008219.5,116547730,0,340565550,140.026,2.0023,2.5082,-10.0555,
600696.SH,ƥ͹ƥ,2005-04-01,1.9606,1.9528,2.0472,1.8425,2.0079,1686546,4110785,0.0472,2.4096,2.4374,1.4471,297196711.5,N/A,868442152.5,116547730,0,340565550,143.4001,2.0506,2.5687,-10.2978,
600696.SH,ƥ͹ƥ,2005-04-04,2.0079,1.9764,1.9764,1.9134,1.937,987586,2429745,-0.0709,-3.5294,2.4603,0.8474,286707415.8,N/A,837791253,116547730,0,340565550,138.3389,1.9782,2.478,-9.9344,
600696.SH,ƥ͹ƥ,2005-04-05,1.937,1.9055,1.9921,1.8898,1.9764,1180640,2918115,0.0394,2.0325,2.4716,1.013,292534802.3,N/A,854819530.5,116547730,0,340565550,141.1507,2.0184,2.5284,-10.1363,
600696.SH,ƥ͹ƥ,2005-04-06,1.9764,1.9843,2.0236,1.9213,2,914878,2296032,0.0236,1.1952,2.5097,0.785,296031234.2,N/A,865036497,116547730,0,340565550,142.8378,2.0425,2.5586,-10.2574,
600696.SH,ƥ͹ƥ,2005-04-07,2,1.9685,2.0472,1.9528,2.0394,1372650,3517540,0.0394,1.9685,2.5626,1.1778,301858620.7,N/A,882064774.5,116547730,0,340565550,145.6495,2.0827,2.6089,-10.4594,
600696.SH,ƥ͹ƥ,2005-04-08,2.0394,2.0157,2.0472,1.9764,2.0315,1037719,2658333,-0.0079,-0.3861,2.5617,0.8904,300693143.4,N/A,878659119,116547730,0,340565550,145.0872,2.0747,2.5989,-10.419,
600696.SH,ƥ͹ƥ,2005-04-11,2.0315,2.0236,2.0472,1.9921,2.0236,895450,2301758,-0.0079,-0.3876,2.5705,0.7683,299527666.1,N/A,875253463.5,116547730,0,340565550,144.5248,2.0667,2.5888,-10.3786,
600696.SH,ƥ͹ƥ,2005-04-12,2.0236,2.0079,2.0315,1.9291,1.9528,865390,2160281,-0.0709,-3.5019,2.4963,0.7425,289038370.4,N/A,844602564,116547730,0,340565550,139.4637,1.9943,2.4981,-10.0151,
600696.SH,ƥ͹ƥ,2005-04-13,1.9528,1.9685,2.0079,1.9606,1.9921,912664,2297505,0.0394,2.0161,2.5174,0.7831,294865756.9,N/A,861630841.5,116547730,0,340565550,142.2754,2.0345,2.5485,-10.2171,
600696.SH,ƥ͹ƥ,2005-04-14,1.9921,2.0157,2.1417,2.0079,2.0157,2542697,6707609,0.0236,1.1858,2.638,2.1817,298362188.8,N/A,871847808,116547730,0,340565550,143.9625,2.0586,2.5787,-10.3382,
600696.SH,ƥ͹ƥ,2005-04-15,2.0157,1.9291,1.9921,1.9291,1.9764,697376,1739922,-0.0394,-1.9531,2.495,0.5984,292534802.3,N/A,854819530.5,116547730,0,340565550,141.1507,2.0184,2.5284,-10.1363,
600696.SH,ƥ͹ƥ,2005-04-18,1.9764,1.9606,1.9685,1.8425,1.8898,566487,1364872,-0.0866,-4.3825,2.4094,0.4861,279714552,N/A,817357320,116547730,0,340565550,134.9648,1.9299,2.4176,-9.6921,
600696.SH,ƥ͹ƥ,2005-04-19,1.8898,1.8583,1.9213,1.8583,1.8898,367606,879924,0,0,2.3937,0.3154,279714552,N/A,817357320,116547730,0,340565550,134.9648,1.9299,2.4176,-9.6921,
600696.SH,ƥ͹ƥ,2005-04-20,1.8898,1.8504,1.874,1.7717,1.811,722520,1665412,-0.0787,-4.1667,2.305,0.6199,268059779,N/A,783300765,116547730,0,340565550,129.3413,1.8495,2.3168,-9.2882,
600696.SH,ƥ͹ƥ,2005-04-21,1.811,1.7953,1.8268,1.7165,1.7953,633125,1419591,-0.0157,-0.8696,2.2422,0.5432,265728824.4,N/A,776489454,116547730,0,340565550,128.2166,1.8334,2.2967,-9.2075,
600696.SH,ƥ͹ƥ,2005-04-22,1.7953,1.8268,1.8346,1.7008,1.7087,823554,1836716,-0.0866,-4.8246,2.2302,0.7066,252908574.1,N/A,739027243.5,116547730,0,340565550,122.0307,1.745,2.1859,-8.7632,
600696.SH,ƥ͹ƥ,2005-04-25,1.7087,1.6693,1.6929,1.5591,1.5906,877919,1779414,-0.1181,-6.9124,2.0269,0.7533,235426414.6,N/A,687942411,116547730,0,340565550,113.5954,1.6244,2.0348,-8.1575,
600696.SH,ƥ͹ƥ,2005-04-26,1.5906,1.5906,1.6535,1.5748,1.6378,814738,1673964,0.0472,2.9703,2.0546,0.6991,242419278.4,N/A,708376344,116547730,0,340565550,116.9695,1.6726,2.0952,-8.3998,
600696.SH,ƥ͹ƥ,2005-04-27,1.6378,1.6535,1.7638,1.6378,1.6535,912958,1948109,0.0157,0.9615,2.1338,0.7833,244750233,N/A,715187655,116547730,0,340565550,118.0942,1.6887,2.1154,-8.4806,
600696.SH,ƥ͹ƥ,2005-04-28,1.6535,1.5984,1.7244,1.5984,1.7244,802445,1718388,0.0709,4.2857,2.1414,0.6885,255239528.7,N/A,745838554.5,116547730,0,340565550,123.1554,1.7611,2.206,-8.844,
600696.SH,ƥ͹ƥ,2005-04-29,1.7244,1.7165,1.7323,1.6614,1.6929,566697,1223746,-0.0315,-1.8265,2.1594,0.4862,250577619.5,N/A,732215932.5,116547730,0,340565550,120.906,1.7289,2.1657,-8.6825,
600696.SH,ƥ͹ƥ,2005-05-09,1.6929,1.6929,1.6929,1.622,1.622,323800,676560,-0.0709,-4.186,2.0894,0.2778,240088323.8,N/A,701565033,116547730,0,340565550,115.8448,1.6565,2.0751,-8.319,
600696.SH,ƥ͹ƥ,2005-05-10,1.622,1.6142,1.622,1.5433,1.622,522034,1051330,0,0,2.0139,0.4479,240088323.8,N/A,701565033,116547730,0,340565550,115.8448,1.6565,2.0751,-8.319,
600696.SH,ƥ͹ƥ,2005-05-11,1.622,1.6142,1.622,1.5748,1.5984,400457,816194,-0.0236,-1.4563,2.0382,0.3436,236591891.9,N/A,691348066.5,116547730,0,340565550,114.1577,1.6324,2.0448,-8.1979,
600696.SH,ƥ͹ƥ,2005-05-12,1.5984,1.5748,1.6378,1.5748,1.6299,469135,957908,0.0315,1.9704,2.0419,0.4025,241253801.1,N/A,704970688.5,116547730,0,340565550,116.4072,1.6646,2.0851,-8.3594,
600696.SH,ƥ͹ƥ,2005-05-13,1.6299,1.622,1.6378,1.5748,1.6142,790155,1604820,-0.0157,-0.9662,2.031,0.678,238922846.5,N/A,698159377.5,116547730,0,340565550,115.2825,1.6485,2.065,-8.2786,
600696.SH,ƥ͹ƥ,2005-05-16,1.6142,1.5827,1.5984,1.5512,1.5984,627842,1260494,-0.0157,-0.9756,2.0077,0.5387,236591891.9,N/A,691348066.5,116547730,0,340565550,114.1577,1.6324,2.0448,-8.1979,
600696.SH,ƥ͹ƥ,2005-05-17,1.5984,1.6142,1.6693,1.5984,1.6535,1178135,2452351,0.0551,3.4483,2.0816,1.0109,244750233,N/A,715187655,116547730,0,340565550,118.0942,1.6887,2.1154,-8.4806,
600696.SH,ƥ͹ƥ,2005-05-18,1.6535,1.6535,1.6772,1.6142,1.6614,747966,1562786,0.0079,0.4762,2.0894,0.6418,245915710.3,N/A,718593310.5,116547730,0,340565550,118.6566,1.6967,2.1254,-8.5209,
600696.SH,ƥ͹ƥ,2005-05-19,1.6614,1.6614,1.6772,1.6299,1.6693,685789,1438674,0.0079,0.4739,2.0978,0.5884,247081187.6,N/A,721998966,116547730,0,340565550,119.2189,1.7048,2.1355,-8.5613,
600696.SH,ƥ͹ƥ,2005-05-20,1.6693,1.685,1.685,1.6142,1.6378,629895,1315571,-0.0315,-1.8868,2.0886,0.5405,242419278.4,N/A,708376344,116547730,0,340565550,116.9695,1.6726,2.0952,-8.3998,
600696.SH,ƥ͹ƥ,2005-05-23,1.6378,1.5984,1.6142,1.5669,1.5827,504860,1015491,-0.0551,-3.3654,2.0114,0.4332,234260937.3,N/A,684536755.5,116547730,0,340565550,113.033,1.6163,2.0247,-8.1171,
600696.SH,ƥ͹ƥ,2005-05-24,1.5827,1.5669,1.6378,1.5591,1.6299,795267,1630394,0.0472,2.9851,2.0501,0.6824,241253801.1,N/A,704970688.5,116547730,0,340565550,116.4072,1.6646,2.0851,-8.3594,
600696.SH,ƥ͹ƥ,2005-05-25,1.6299,1.6457,1.7008,1.6063,1.685,1937923,4103080,0.0551,3.3816,2.1173,1.6628,249412142.2,N/A,728810277,116547730,0,340565550,120.3436,1.7209,2.1557,-8.6421,
600696.SH,ƥ͹ƥ,2005-05-26,1.685,1.685,1.6929,1.6299,1.6378,648500,1368004,-0.0472,-2.8037,2.1095,0.5564,242419278.4,N/A,708376344,116547730,0,340565550,116.9695,1.6726,2.0952,-8.3998,
600696.SH,ƥ͹ƥ,2005-05-27,1.6378,1.6457,1.6772,1.6299,1.6457,544340,1144901,0.0079,0.4808,2.1033,0.4671,243584755.7,N/A,711781999.5,116547730,0,340565550,117.5319,1.6807,2.1053,-8.4402,
600696.SH,ƥ͹ƥ,2005-05-30,1.6457,1.6535,1.6929,1.6299,1.685,770580,1632640,0.0394,2.3923,2.1187,0.6612,249412142.2,N/A,728810277,116547730,0,340565550,120.3436,1.7209,2.1557,-8.6421,
600696.SH,ƥ͹ƥ,2005-05-31,1.685,1.685,1.685,1.6535,1.6614,573971,1216061,-0.0236,-1.4019,2.1187,0.4925,245915710.3,N/A,718593310.5,116547730,0,340565550,118.6566,1.6967,2.1254,-8.5209,
600696.SH,ƥ͹ƥ,2005-06-01,1.6614,1.6535,1.6693,1.5906,1.622,740092,1517255,-0.0394,-2.3697,2.0501,0.635,240088323.8,N/A,701565033,116547730,0,340565550,115.8448,1.6565,2.0751,-8.319,
600696.SH,ƥ͹ƥ,2005-06-02,1.622,1.6063,1.6693,1.5827,1.6614,954305,1998190,0.0394,2.4272,2.0939,0.8188,245915710.3,N/A,718593310.5,116547730,0,340565550,118.6566,1.6967,2.1254,-8.5209,
