����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
600567.SH,ɽӥֽҵ,2007-07-25,2.8609,2.8792,3.0034,2.8655,2.9896,14292400,91131715,0.1288,4.5016,6.3762,3.8883,2389226411,N/A,2773750421,367573294,0,426730834,24.1394,2.2845,1.6413,-163.5748,
600567.SH,ɽӥֽҵ,2007-07-26,2.9896,3.031,3.1138,2.9942,3.1046,14629615,97283131,0.115,3.8462,6.6497,3.9801,2481119734.5,N/A,2880433129.5,367573294,0,426730834,25.0678,2.3724,1.7045,-169.8662,
600567.SH,ɽӥֽҵ,2007-07-27,3.1046,3.1644,3.261,3.1046,3.238,31885508,223028282,0.1334,4.2963,6.9947,8.6746,2587715989.76,N/A,3004185071.36,367573294,0,426730834,26.1448,2.4743,1.7777,-177.1641,
600567.SH,ɽӥֽҵ,2007-07-30,3.238,3.2748,3.537,3.2564,3.5324,34557171,253272723,0.2944,9.0909,7.3291,9.4014,2822962897.92,N/A,3277292805.12,367573294,0,426730834,28.5216,2.6992,1.9393,-193.27,
600567.SH,ɽӥֽҵ,2007-07-31,3.5324,3.4864,3.5094,3.3484,3.4312,20057218,149182864,-0.1012,-2.8646,7.4379,5.4567,2742096773.24,N/A,3183412021.64,367573294,0,426730834,27.7046,2.6219,1.8838,-187.7336,
600567.SH,ɽӥֽҵ,2007-08-01,3.4312,3.4174,3.4634,3.0954,3.1276,20516613,145560070,-0.3036,-8.8472,7.0947,5.5816,2499498399.2,N/A,2901769671.2,367573294,0,426730834,25.2535,2.39,1.7171,-171.1244,
600567.SH,ɽӥֽҵ,2007-08-02,3.1276,3.1414,3.2426,3.0862,3.2012,12162729,84318526,0.0736,2.3529,6.9325,3.3089,2558310126.24,N/A,2970046604.64,367573294,0,426730834,25.8477,2.4462,1.7575,-175.1509,
600567.SH,ɽӥֽҵ,2007-08-03,3.2012,3.2288,3.2518,3.1322,3.1644,11866192,81906621,-0.0368,-1.1494,6.9025,3.2283,2528904262.72,N/A,2935908137.92,367573294,0,426730834,25.5506,2.4181,1.7373,-173.1377,
600567.SH,ɽӥֽҵ,2007-08-06,3.1644,3.1782,3.2472,3.1552,3.215,9726618,67546061,0.0506,1.5988,6.9445,2.6462,2569337325.06,N/A,2982848529.66,367573294,0,426730834,25.9591,2.4567,1.7651,-175.9059,
600567.SH,ɽӥֽҵ,2007-08-07,3.215,3.2288,3.2472,3.1644,3.1736,11246003,78239725,-0.0414,-1.2876,6.9571,3.0595,2536255728.6,N/A,2944442754.6,367573294,0,426730834,25.6249,2.4251,1.7423,-173.641,
600567.SH,ɽӥֽҵ,2007-08-08,3.1736,3.1368,3.1506,3.0218,3.0816,10997419,73815755,-0.092,-2.8986,6.7121,2.9919,2462741069.8,N/A,2859096587.8,367573294,0,426730834,24.8821,2.3548,1.6918,-168.6079,
600567.SH,ɽӥֽҵ,2007-08-09,3.0816,3.1046,3.1368,3.0816,3.1,6665442,45020642,0.0184,0.597,6.7543,1.8134,2477444001.56,N/A,2876165821.16,367573294,0,426730834,25.0307,2.3689,1.7019,-169.6145,
600567.SH,ɽӥֽҵ,2007-08-10,3.1,3.1092,3.1184,2.9896,3.0402,8343655,55299605,-0.0598,-1.9288,6.6277,2.2699,2429659473.34,N/A,2820690812.74,367573294,0,426730834,24.5479,2.3232,1.6691,-166.343,
600567.SH,ɽӥֽҵ,2007-08-13,3.0402,3.054,3.1598,2.9988,3.1506,10479585,70196551,0.1104,3.6309,6.6984,2.851,2517877063.9,N/A,2923106212.9,367573294,0,426730834,25.4392,2.4075,1.7297,-172.3827,
600567.SH,ɽӥֽҵ,2007-08-14,3.1506,3.1506,3.2058,3.1322,3.192,8788029,60884569,0.0414,1.3139,6.9281,2.3908,2550958660.36,N/A,2961511987.96,367573294,0,426730834,25.7734,2.4392,1.7524,-174.6476,
600567.SH,ɽӥֽҵ,2007-08-15,3.192,3.1966,3.2012,3.0356,3.1,8679473,58763140,-0.092,-2.8818,6.7704,2.3613,2477444001.56,N/A,2876165821.16,367573294,0,426730834,25.0307,2.3689,1.7019,-169.6145,
600567.SH,ɽӥֽҵ,2007-08-16,3.1,3.0816,3.1828,3.0448,3.1552,7193860,48870905,0.0552,1.7804,6.7934,1.9571,2521552796.84,N/A,2927373521.24,367573294,0,426730834,25.4763,2.411,1.7322,-172.6344,
600567.SH,ɽӥֽҵ,2007-08-17,3.1552,3.146,3.1966,3.1184,3.1368,6388894,43757885,-0.0184,-0.5831,6.8491,1.7381,2506849865.08,N/A,2910304287.88,367573294,0,426730834,25.3278,2.397,1.7221,-171.6277,
600567.SH,ɽӥֽҵ,2007-08-20,3.1368,3.1782,3.2518,3.1736,3.2472,12845507,89958089,0.1104,3.5191,7.0031,3.4947,2595067455.64,N/A,3012719688.04,367573294,0,426730834,26.2191,2.4813,1.7828,-177.6674,
600567.SH,ɽӥֽҵ,2007-08-21,3.2472,3.2656,3.3438,3.2472,3.3024,15074823,108245910,0.0552,1.6997,7.1806,4.1012,2639176250.92,N/A,3063927388.12,367573294,0,426730834,26.6647,2.5235,1.8131,-180.6873,
600567.SH,ɽӥֽҵ,2007-08-22,3.3024,3.2656,3.4956,3.2334,3.422,26976852,200159304,0.1196,3.6212,7.4197,7.3392,2734745307.36,N/A,3174877404.96,367573294,0,426730834,27.6303,2.6149,1.8787,-187.2303,
600567.SH,ɽӥֽҵ,2007-08-23,3.422,3.4542,3.4726,3.3576,3.422,18121348,133982413,0,0,7.3936,4.93,2734745307.36,N/A,3174877404.96,367573294,0,426730834,27.6303,2.6149,1.8787,-187.2303,
600567.SH,ɽӥֽҵ,2007-08-24,3.422,3.4404,3.4634,3.3714,3.4174,17668527,131441790,-0.0046,-0.1344,7.4393,4.8068,2731069574.42,N/A,3170610096.62,367573294,0,426730834,27.5932,2.6114,1.8762,-186.9786,
600567.SH,ɽӥֽҵ,2007-08-27,3.4174,3.4496,3.5278,3.4036,3.4772,22005136,165761118,0.0598,1.7497,7.5328,5.9866,2778854102.64,N/A,3226085105.04,367573294,0,426730834,28.0759,2.6571,1.909,-190.2501,
600567.SH,ɽӥֽҵ,2007-08-28,3.4772,3.468,3.4772,3.3346,3.376,12745965,94222948,-0.1012,-2.9101,7.3924,3.4676,2697987977.96,N/A,3132204321.56,367573294,0,426730834,27.2589,2.5798,1.8535,-184.7137,
600567.SH,ɽӥֽҵ,2007-08-29,3.376,3.353,3.445,3.2472,3.2748,11464551,82707122,-0.1012,-2.9973,7.2142,3.119,2617121853.28,N/A,3038323538.08,367573294,0,426730834,26.4419,2.5024,1.7979,-179.1774,
600567.SH,ɽӥֽҵ,2007-08-30,3.2748,3.2794,3.4266,3.2794,3.4036,11866571,86797278,0.1288,3.9326,7.3144,3.2284,2720042375.6,N/A,3157808171.6,367573294,0,426730834,27.4817,2.6008,1.8686,-186.2237,
600567.SH,ɽӥֽҵ,2007-08-31,3.4036,3.6244,3.6244,3.4404,3.4634,19484842,147722066,0.0598,1.7568,7.5814,5.3009,2767826903.82,N/A,3213283180.02,367573294,0,426730834,27.9645,2.6465,1.9014,-189.4951,
600567.SH,ɽӥֽҵ,2007-09-03,3.4634,3.5186,3.6198,3.4864,3.606,25672371,199008556,0.1426,4.1169,7.7519,6.9843,2881774624.96,N/A,3345569738.56,367573294,0,426730834,29.1158,2.7555,1.9797,-197.2964,
600567.SH,ɽӥֽҵ,2007-09-04,3.606,3.675,3.675,3.5508,3.606,23801259,185720881,0,0,7.803,6.4752,2881774624.96,N/A,3345569738.56,367573294,0,426730834,29.1158,2.7555,1.9797,-197.2964,
600567.SH,ɽӥֽҵ,2007-09-05,3.606,3.445,3.5462,3.4082,3.491,21481399,162267552,-0.115,-3.1888,7.5539,5.8441,2789881301.46,N/A,3238887030.06,367573294,0,426730834,28.1874,2.6676,1.9166,-191.0051,
600567.SH,ɽӥֽҵ,2007-09-06,3.491,3.5048,3.5462,3.4726,3.5002,15925418,121333267,0.0092,0.2635,7.6188,4.3326,2797232767.34,N/A,3247421646.74,367573294,0,426730834,28.2616,2.6746,1.9216,-191.5084,
600567.SH,ɽӥֽҵ,2007-09-07,3.5002,3.4772,3.4818,3.3576,3.3668,14449367,107052200,-0.1334,-3.8108,7.4088,3.931,2690636512.08,N/A,3123669704.88,367573294,0,426730834,27.1846,2.5727,1.8484,-184.2104,
600567.SH,ɽӥֽҵ,2007-09-10,3.3668,3.3576,3.5738,3.3346,3.5462,17369157,131083433,0.1794,5.3279,7.5469,4.7254,2833990096.74,N/A,3290094730.14,367573294,0,426730834,28.633,2.7098,1.9469,-194.0249,
600567.SH,ɽӥֽҵ,2007-09-11,3.5462,3.5646,3.6566,3.3484,3.353,27560620,213881096,-0.1932,-5.4475,7.7604,7.498,2679609313.26,N/A,3110867779.86,367573294,0,426730834,27.0732,2.5622,1.8408,-183.4555,
600567.SH,ɽӥֽҵ,2007-09-12,3.353,3.3944,3.445,3.2564,3.4266,13287355,97375234,0.0736,2.1948,7.3284,3.6149,2738421040.3,N/A,3179144713.3,367573294,0,426730834,27.6674,2.6184,1.8812,-187.4819,
600567.SH,ɽӥֽҵ,2007-09-13,3.4266,3.445,3.6244,3.3714,3.583,21162458,161519685,0.1564,4.5638,7.6324,5.7573,2863395960.26,N/A,3324233196.86,367573294,0,426730834,28.9301,2.7379,1.9671,-196.0381,
600567.SH,ɽӥֽҵ,2007-09-14,3.583,3.5876,3.675,3.4864,3.6428,44239128,346553903,0.0598,1.6688,7.8337,12.0355,2911180488.48,N/A,3379708205.28,367573294,0,426730834,29.4129,2.7836,1.9999,-199.3096,
600567.SH,ɽӥֽҵ,2007-09-17,3.6428,3.6566,3.8313,3.6428,3.7163,39358679,320466359,0.0736,2.0202,8.1422,10.7077,2969992215.52,N/A,3447985138.72,367573294,0,426730834,30.0071,2.8398,2.0403,-203.3361,
600567.SH,ɽӥֽҵ,2007-09-18,3.7163,3.7255,3.7531,3.6336,3.6979,18989641,151737013,-0.0184,-0.495,7.9905,5.1662,2955289283.76,N/A,3430915905.36,367573294,0,426730834,29.8585,2.8258,2.0302,-202.3295,
600567.SH,ɽӥֽҵ,2007-09-19,3.6979,3.7071,3.9555,3.6796,3.8083,32249620,267284052,0.1104,2.9851,8.288,8.7737,3043506874.32,N/A,3533331305.52,367573294,0,426730834,30.7498,2.9101,2.0908,-208.3692,
600567.SH,ɽӥֽҵ,2007-09-20,3.8083,3.8083,3.8359,3.7209,3.7761,14086603,115402876,-0.0322,-0.8454,8.1924,3.8323,3017776743.74,N/A,3503460147.14,367573294,0,426730834,30.4899,2.8855,2.0731,-206.6076,
600567.SH,ɽӥֽҵ,2007-09-21,3.7761,3.7669,3.8175,3.5462,3.6566,16364241,129521701,-0.1196,-3.1669,7.9149,4.452,2922207687.3,N/A,3392510130.3,367573294,0,426730834,29.5243,2.7941,2.0075,-200.0646,
600567.SH,ɽӥֽҵ,2007-09-24,3.6566,3.6612,3.7025,3.4726,3.6474,13531460,105891517,-0.0092,-0.2516,7.8256,3.6813,2914856221.42,N/A,3383975513.62,367573294,0,426730834,29.45,2.7871,2.0024,-199.5613,
600567.SH,ɽӥֽҵ,2007-09-25,3.6474,3.6106,3.7393,3.5922,3.6474,11865246,94537989,0,0,7.9676,3.228,2914856221.42,N/A,3383975513.62,367573294,0,426730834,29.45,2.7871,2.0024,-199.5613,
600567.SH,ɽӥֽҵ,2007-09-26,3.6474,3.6336,3.7163,3.6014,3.6796,14598578,116223869,0.0322,0.8827,7.9613,3.9716,2940586352,N/A,3413846672,367573294,0,426730834,29.71,2.8117,2.0201,-201.3229,
600567.SH,ɽӥֽҵ,2007-09-27,3.6796,3.6796,3.7071,3.5876,3.675,9381204,74538581,-0.0046,-0.125,7.9455,2.5522,2936910619.06,N/A,3409579363.66,367573294,0,426730834,29.6729,2.8082,2.0176,-201.0712,
600567.SH,ɽӥֽҵ,2007-09-28,3.675,3.7163,3.8129,3.6933,3.7485,34274952,279111061,0.0736,2.0025,8.1433,9.3247,2995722346.1,N/A,3477856297.1,367573294,0,426730834,30.2671,2.8644,2.058,-205.0977,
600567.SH,ɽӥֽҵ,2007-10-08,3.7485,3.7669,3.7807,3.6244,3.6336,14912384,119513209,-0.115,-3.0675,8.0144,4.057,2903829022.6,N/A,3371173588.6,367573294,0,426730834,29.3386,2.7766,1.9949,-198.8063,
600567.SH,ɽӥֽҵ,2007-10-09,3.6336,3.6198,3.6612,3.5416,3.6244,10251305,80157036,-0.0092,-0.2532,7.8192,2.7889,2896477556.72,N/A,3362638971.92,367573294,0,426730834,29.2643,2.7695,1.9898,-198.303,
600567.SH,ɽӥֽҵ,2007-10-10,3.6244,3.629,3.6336,3.5416,3.5462,10867820,84598163,-0.0782,-2.1574,7.7843,2.9566,2833990096.74,N/A,3290094730.14,367573294,0,426730834,28.633,2.7098,1.9469,-194.0249,
600567.SH,ɽӥֽҵ,2007-10-11,3.5462,3.5462,3.583,3.4358,3.4542,14214212,107169062,-0.092,-2.594,7.5396,3.867,2760475437.94,N/A,3204748563.34,367573294,0,426730834,27.8903,2.6395,1.8964,-188.9919,
600567.SH,ɽӥֽҵ,2007-10-12,3.4542,3.4634,3.4634,3.1506,3.307,17915833,128097472,-0.1472,-4.261,7.15,4.8741,2642851983.86,N/A,3068194696.46,367573294,0,426730834,26.7019,2.527,1.8156,-180.9389,
600567.SH,ɽӥֽҵ,2007-10-15,3.307,3.3116,3.399,3.1874,3.3208,9366383,67055864,0.0138,0.4172,7.1592,2.5482,2653879182.68,N/A,3080996621.48,367573294,0,426730834,26.8133,2.5376,1.8232,-181.6939,
600567.SH,ɽӥֽҵ,2007-10-16,3.3208,3.3346,3.4036,3.2794,3.399,7401218,53929639,0.0782,2.3546,7.2866,2.0135,2716366642.66,N/A,3153540863.26,367573294,0,426730834,27.4446,2.5973,1.8661,-185.972,
600567.SH,ɽӥֽҵ,2007-10-17,3.399,3.3944,3.4496,3.3392,3.4082,7821048,57959533,0.0092,0.2706,7.4107,2.1278,2723718108.54,N/A,3162075479.94,367573294,0,426730834,27.5189,2.6044,1.8711,-186.4753,
600567.SH,ɽӥֽҵ,2007-10-18,3.4082,3.4082,3.514,3.3162,3.4634,12752501,94908346,0.0552,1.6194,7.4423,3.4694,2767826903.82,N/A,3213283180.02,367573294,0,426730834,27.9645,2.6465,1.9014,-189.4951,
600567.SH,ɽӥֽҵ,2007-10-19,3.4634,3.5324,3.5324,3.2564,3.3254,15917101,117615526,-0.138,-3.9841,7.3893,4.3303,2657554915.62,N/A,3085263929.82,367573294,0,426730834,26.8504,2.5411,1.8257,-181.9455,
600567.SH,ɽӥֽҵ,2007-10-22,3.3254,3.307,3.307,3.1506,3.1598,6806190,47707074,-0.1656,-4.9793,7.0094,1.8517,2525228529.78,N/A,2931640829.58,367573294,0,426730834,25.5135,2.4146,1.7348,-172.886,
600567.SH,ɽӥֽҵ,2007-10-23,3.1598,3.1506,3.2104,3.0908,3.1966,4664509,32045441,0.0368,1.1645,6.8701,1.269,2554634393.3,N/A,2965779296.3,367573294,0,426730834,25.8106,2.4427,1.755,-174.8992,
600567.SH,ɽӥֽҵ,2007-10-24,3.1966,3.2196,3.2242,3.0218,3.0264,6954355,46915738,-0.1702,-5.3237,6.7462,1.892,2418632274.52,N/A,2807888887.72,367573294,0,426730834,24.4365,2.3126,1.6615,-165.5881,
600567.SH,ɽӥֽҵ,2007-10-25,3.0264,3.0218,3.0218,2.7597,2.7735,9695342,60384262,-0.253,-8.3587,6.2282,2.6377,2216466962.82,N/A,2573186929.02,367573294,0,426730834,22.3939,2.1193,1.5227,-151.7471,
600567.SH,ɽӥֽҵ,2007-10-26,2.7735,2.7643,2.8425,2.6631,2.8103,5991230,36043165,0.0368,1.3267,6.016,1.6299,2245872826.34,N/A,2607325395.74,367573294,0,426730834,22.691,2.1474,1.5429,-153.7603,
600567.SH,ɽӥֽҵ,2007-10-29,2.8103,2.7781,2.8287,2.7275,2.8195,4656412,28134850,0.0092,0.3273,6.0422,1.2668,2253224292.22,N/A,2615860012.42,367573294,0,426730834,22.7653,2.1545,1.5479,-154.2637,
600567.SH,ɽӥֽҵ,2007-10-30,2.8195,2.8287,2.9206,2.7597,2.9022,6132272,37916566,0.0828,2.9364,6.1831,1.6683,2319387485.14,N/A,2692671562.54,367573294,0,426730834,23.4338,2.2177,1.5934,-158.7934,
600567.SH,ɽӥֽҵ,2007-10-31,2.9022,2.9114,3.1184,2.8792,3.054,12684809,82843178,0.1518,5.2298,6.5309,3.451,2440686672.16,N/A,2833492737.76,367573294,0,426730834,24.6593,2.3337,1.6767,-167.098,
600567.SH,ɽӥֽҵ,2007-11-01,3.054,3.0402,3.0402,2.8609,2.8746,6718055,42993209,-0.1794,-5.8735,6.3997,1.8277,2297333087.5,N/A,2667067712.5,367573294,0,426730834,23.2109,2.1967,1.5782,-157.2835,
600567.SH,ɽӥֽҵ,2007-11-02,2.8746,2.8471,2.8792,2.7873,2.7919,4846414,29744051,-0.0828,-2.88,6.1373,1.3185,2231169894.58,N/A,2590256162.38,367573294,0,426730834,22.5425,2.1334,1.5328,-152.7537,
600567.SH,ɽӥֽҵ,2007-11-05,2.7919,2.7873,2.9114,2.7643,2.893,4111473,25570506,0.1012,3.6244,6.2193,1.1185,2312036019.26,N/A,2684136945.86,367573294,0,426730834,23.3595,2.2107,1.5883,-158.2901,
600567.SH,ɽӥֽҵ,2007-11-06,2.893,2.893,3.0356,2.8746,3.0218,7116317,46039860,0.1288,4.4515,6.4696,1.936,2414956541.58,N/A,2803621579.38,367573294,0,426730834,24.3993,2.3091,1.659,-165.3364,
600567.SH,ɽӥֽҵ,2007-11-07,3.0218,3.0172,3.0724,2.9206,3.0632,8734334,57556024,0.0414,1.3699,6.5896,2.3762,2448038138.04,N/A,2842027354.44,367573294,0,426730834,24.7336,2.3408,1.6817,-167.6013,
600567.SH,ɽӥֽҵ,2007-11-08,3.0632,3.077,3.0816,2.8517,2.8746,12176882,79385548,-0.1886,-6.1562,6.5194,3.3128,2297333087.5,N/A,2667067712.5,367573294,0,426730834,23.2109,2.1967,1.5782,-157.2835,
600567.SH,ɽӥֽҵ,2007-11-09,2.8746,2.8517,2.9666,2.8149,2.9114,5482540,34518871,0.0368,1.28,6.2961,1.4916,2326738951.02,N/A,2701206179.22,367573294,0,426730834,23.508,2.2248,1.5984,-159.2967,
600567.SH,ɽӥֽҵ,2007-11-12,2.9114,2.8563,2.9666,2.8149,2.916,3881568,24471146,0.0046,0.158,6.3044,1.056,2330414683.96,N/A,2705473487.56,367573294,0,426730834,23.5452,2.2283,1.6009,-159.5484,
600567.SH,ɽӥֽҵ,2007-11-13,2.916,2.939,2.9758,2.8792,2.9114,3252323,20736441,-0.0046,-0.1577,6.3759,0.8848,2326738951.02,N/A,2701206179.22,367573294,0,426730834,23.508,2.2248,1.5984,-159.2967,
600567.SH,ɽӥֽҵ,2007-11-14,2.9114,2.939,3.0172,2.916,2.9988,4997398,32422235,0.0874,3.0016,6.4878,1.3596,2396577876.88,N/A,2782285037.68,367573294,0,426730834,24.2136,2.2915,1.6464,-164.0781,
600567.SH,ɽӥֽҵ,2007-11-15,2.9988,2.9804,2.9896,2.9068,2.9114,3596041,23018383,-0.0874,-2.9141,6.401,0.9783,2326738951.02,N/A,2701206179.22,367573294,0,426730834,23.508,2.2248,1.5984,-159.2967,
600567.SH,ɽӥֽҵ,2007-11-16,2.9114,2.8976,2.9298,2.8425,2.9206,2983299,18672570,0.0092,0.316,6.259,0.8116,2334090416.9,N/A,2709740795.9,367573294,0,426730834,23.5823,2.2318,1.6035,-159.8,
600567.SH,ɽӥֽҵ,2007-11-19,2.9206,2.9206,2.9942,2.893,2.9896,3486113,22467722,0.069,2.3622,6.4449,0.9484,2389226411,N/A,2773750421,367573294,0,426730834,24.1394,2.2845,1.6413,-163.5748,
600567.SH,ɽӥֽҵ,2007-11-20,2.9896,2.9942,3.0264,2.9666,3.0264,5347322,34944884,0.0368,1.2308,6.535,1.4548,2418632274.52,N/A,2807888887.72,367573294,0,426730834,24.4365,2.3126,1.6615,-165.5881,
600567.SH,ɽӥֽҵ,2007-11-21,3.0264,3.0264,3.0632,2.9574,2.9666,4541286,29697563,-0.0598,-1.9757,6.5395,1.2355,2370847746.3,N/A,2752413879.3,367573294,0,426730834,23.9537,2.2669,1.6287,-162.3166,
600567.SH,ɽӥֽҵ,2007-11-22,2.9666,2.939,2.939,2.8057,2.8149,3926989,24493912,-0.1518,-5.1163,6.2373,1.0684,2249548559.28,N/A,2611592704.08,367573294,0,426730834,22.7281,2.151,1.5454,-154.012,
600567.SH,ɽӥֽҵ,2007-11-23,2.8149,2.8149,2.8517,2.7735,2.8517,2734911,16784889,0.0368,1.3072,6.1373,0.744,2278954422.8,N/A,2645731170.8,367573294,0,426730834,23.0252,2.1791,1.5656,-156.0252,
600567.SH,ɽӥֽҵ,2007-11-26,2.8517,2.8976,2.9436,2.8425,2.8517,3035520,19092505,0,0,6.2897,0.8258,2278954422.8,N/A,2645731170.8,367573294,0,426730834,23.0252,2.1791,1.5656,-156.0252,
600567.SH,ɽӥֽҵ,2007-11-27,2.8517,2.8517,2.9298,2.8425,2.8746,1850115,11605451,0.023,0.8065,6.2728,0.5033,2297333087.5,N/A,2667067712.5,367573294,0,426730834,23.2109,2.1967,1.5782,-157.2835,
600567.SH,ɽӥֽҵ,2007-11-28,2.8746,2.8746,2.9436,2.8655,2.9022,3413560,21634219,0.0276,0.96,6.3377,0.9287,2319387485.14,N/A,2692671562.54,367573294,0,426730834,23.4338,2.2177,1.5934,-158.7934,
600567.SH,ɽӥֽҵ,2007-11-29,2.9022,2.939,3.0356,2.8976,3.0264,9892644,64254553,0.1242,4.2789,6.4952,2.6913,2418632274.52,N/A,2807888887.72,367573294,0,426730834,24.4365,2.3126,1.6615,-165.5881,
600567.SH,ɽӥֽҵ,2007-11-30,3.0264,3.0356,3.0586,2.9436,2.9942,10062356,65779386,-0.0322,-1.0638,6.5372,2.7375,2392902143.94,N/A,2778017729.34,367573294,0,426730834,24.1765,2.288,1.6439,-163.8265,
600567.SH,ɽӥֽҵ,2007-12-03,2.9942,3.0034,3.0356,2.9666,2.9896,6383942,41636209,-0.0046,-0.1536,6.522,1.7368,2389226411,N/A,2773750421,367573294,0,426730834,24.1394,2.2845,1.6413,-163.5748,
600567.SH,ɽӥֽҵ,2007-12-04,2.9896,2.9896,3.0264,2.9528,2.9896,4641595,30159133,0,0,6.4976,1.2628,2389226411,N/A,2773750421,367573294,0,426730834,24.1394,2.2845,1.6413,-163.5748,
600567.SH,ɽӥֽҵ,2007-12-05,2.9896,2.9896,3.0356,2.962,3.0126,7158422,46682305,0.023,0.7692,6.5213,1.9475,2407605075.7,N/A,2795086962.7,367573294,0,426730834,24.3251,2.3021,1.654,-164.8331,
600567.SH,ɽӥֽҵ,2007-12-06,3.0126,3.008,3.0218,2.9666,2.9988,3780610,24577786,-0.0138,-0.458,6.501,1.0285,2396577876.88,N/A,2782285037.68,367573294,0,426730834,24.2136,2.2915,1.6464,-164.0781,
600567.SH,ɽӥֽҵ,2007-12-07,2.9988,2.9988,3.0586,2.9896,3.0448,5243497,34522692,0.046,1.5337,6.5839,1.4265,2433335206.28,N/A,2824958121.08,367573294,0,426730834,24.585,2.3267,1.6716,-166.5947,
600567.SH,ɽӥֽҵ,2007-12-10,3.0448,3.0172,3.0954,2.985,3.0908,8297302,55263506,0.046,1.5106,6.6604,2.2573,2470092535.68,N/A,2867631204.48,367573294,0,426730834,24.9564,2.3618,1.6969,-169.1112,
600567.SH,ɽӥֽҵ,2007-12-11,3.0908,3.1046,3.1644,3.0586,3.1552,9415307,63434800,0.0644,2.0833,6.7374,2.5615,2521552796.84,N/A,2927373521.24,367573294,0,426730834,25.4763,2.411,1.7322,-172.6344,
600567.SH,ɽӥֽҵ,2007-12-12,3.1552,3.1276,3.2104,3.1092,3.2058,8953615,61605563,0.0506,1.6035,6.8805,2.4359,2561985859.18,N/A,2974313912.98,367573294,0,426730834,25.8848,2.4497,1.76,-175.4026,
600567.SH,ɽӥֽҵ,2007-12-13,3.2058,3.2472,3.33,3.1966,3.2012,33311031,236967521,-0.0046,-0.1435,7.1138,9.0624,2558310126.24,N/A,2970046604.64,367573294,0,426730834,25.8477,2.4462,1.7575,-175.1509,
600567.SH,ɽӥֽҵ,2007-12-14,3.2012,3.1506,3.2012,3.0724,3.1874,11507574,78539561,-0.0138,-0.431,6.825,3.1307,2547282927.42,N/A,2957244679.62,367573294,0,426730834,25.7363,2.4357,1.7499,-174.3959,
600567.SH,ɽӥֽҵ,2007-12-17,3.1874,3.2012,3.2518,3.0908,3.1828,7429275,51703700,-0.0046,-0.1443,6.9595,2.0212,2543607194.48,N/A,2952977371.28,367573294,0,426730834,25.6991,2.4321,1.7474,-174.1443,
600567.SH,ɽӥֽҵ,2007-12-18,3.1828,3.1506,3.2472,3.1414,3.1966,6029989,42054467,0.0138,0.4335,6.9742,1.6405,2554634393.3,N/A,2965779296.3,367573294,0,426730834,25.8106,2.4427,1.755,-174.8992,
600567.SH,ɽӥֽҵ,2007-12-19,3.1966,3.215,3.2656,3.192,3.238,7307173,51315438,0.0414,1.295,7.0226,1.9879,2587715989.76,N/A,3004185071.36,367573294,0,426730834,26.1448,2.4743,1.7777,-177.1641,
600567.SH,ɽӥֽҵ,2007-12-20,3.238,3.2426,3.2748,3.2196,3.238,7610975,53660286,0,0,7.0504,2.0706,2587715989.76,N/A,3004185071.36,367573294,0,426730834,26.1448,2.4743,1.7777,-177.1641,
600567.SH,ɽӥֽҵ,2007-12-21,3.238,3.2196,3.33,3.2196,3.3024,10116596,72218116,0.0644,1.9886,7.1386,2.7523,2639176250.92,N/A,3063927388.12,367573294,0,426730834,26.6647,2.5235,1.8131,-180.6873,
600567.SH,ɽӥֽҵ,2007-12-24,3.3024,3.3116,3.3438,3.2748,3.2978,10040998,72341012,-0.0046,-0.1393,7.2046,2.7317,2635500517.98,N/A,3059660079.78,367573294,0,426730834,26.6276,2.52,1.8105,-180.4356,
600567.SH,ɽӥֽҵ,2007-12-25,3.2978,3.2978,3.3162,3.2748,3.3116,6762960,48458664,0.0138,0.4184,7.1653,1.8399,2646527716.8,N/A,3072462004.8,367573294,0,426730834,26.739,2.5305,1.8181,-181.1906,
600567.SH,ɽӥֽҵ,2007-12-26,3.3116,3.3162,3.4312,3.3024,3.4266,12672436,92802143,0.115,3.4722,7.3231,3.4476,2738421040.3,N/A,3179144713.3,367573294,0,426730834,27.6674,2.6184,1.8812,-187.4819,
600567.SH,ɽӥֽҵ,2007-12-27,3.4266,3.4864,3.5646,3.4542,3.4588,27685205,211137946,0.0322,0.9396,7.6264,7.5319,2764151170.88,N/A,3209015871.68,367573294,0,426730834,27.9274,2.643,1.8989,-189.2435,
600567.SH,ɽӥֽҵ,2007-12-28,3.4588,3.4496,3.4864,3.4036,3.4128,8536184,63605995,-0.046,-1.3298,7.4513,2.3223,2727393841.48,N/A,3166342788.28,367573294,0,426730834,27.556,2.6079,1.8737,-186.727,
600567.SH,ɽӥֽҵ,2008-01-02,3.4128,3.4128,3.5002,3.3852,3.4864,7495866,56429568,0.0736,2.1563,7.5281,2.0393,2786205568.52,N/A,3234619721.72,367573294,0,426730834,54.1599,2.5368,1.7025,46.683,
